fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count,best parameters
1,Gradient boosting,rolling_5y,0.0006219713691620831,0.02493935382406856,0.01949591024578427,0.02214329590337073,-0.19257263109921374,-0.09176773843720018,0.0610766833613846,0.7456267999950796,0.06303570000454783,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
1,Historical mean,rolling_5y,0.0005215375172485737,0.022837195914747803,0.0182142635527565,0.022371761804440657,0.0,,0.05902884051330039,0.0041951999883167446,0.002169199986383319,,{}
1,Lasso,rolling_5y,0.0005074670199531938,0.02252702865344637,0.017735433321102955,0.021634584828500638,0.0269788784699716,0.21772610687964689,0.05879887117221371,0.015701399999670684,0.002422699995804578,11.0,{'regressor__alpha': 0.001}
1,MLP,rolling_5y,0.0008915027281597274,0.029858042939210322,0.024305198718119068,0.03149597978815742,-0.7093741076633262,0.1945113838430393,0.06544159526332938,17.028333500027657,0.9749760000267997,97.0,"{'regressor__regressor__alpha': 0.01, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'adam'}"
1,Monotone linear,rolling_5y,0.0005263402587887769,0.02294210667721639,0.018302253293829958,0.02246830014361735,-0.009208813136858396,-0.07765535784462854,0.059272575655401394,0.0060520999832078815,0.003263699996750802,11.0,{}
1,OLS,rolling_5y,0.0005149270276567756,0.02269200360604536,0.01774535289955321,0.021347166933974582,0.012675002992445283,0.20152413814281367,0.06293443531547661,0.004191000014543533,0.002466200035996735,11.0,{}
1,OLS oriented,rolling_5y,0.0005149270276567756,0.02269200360604536,0.01774535289955321,0.021347166933974582,0.012675002992445283,0.20152413814281367,0.06293443531547661,0.005382100003771484,0.003389400022570044,11.0,{}
1,Random forest,rolling_5y,0.0005210290020785461,0.022826059714250863,0.018194150156729927,0.022279280528493147,0.0009750308524500984,0.1579333218780503,0.058820822899948125,1.6652968000271358,0.22926599998027086,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 5}"
1,Ridge,rolling_5y,0.0005131950574003738,0.022653808893878614,0.017728512180213294,0.02136951932428652,0.015995895927509718,0.2041268619271122,0.062368950347009046,0.015104599995538592,0.0024183999630622566,11.0,{'regressor__alpha': 10.0}
2,Choquet 1-additive,rolling_5y,0.002364696360650176,0.048628143709689105,0.03890654609008059,0.05066161603082329,0.04053854118546485,0.07438354137588304,0.03710674167066222,0.1881269000004977,0.1475250000366941,11.0,{}
2,Choquet 1-additive scaled-q,rolling_5y,0.002464607972447254,0.04964481818324299,0.04075809831531433,0.05379478013798039,0.0,,0.023010948451987007,0.044583600014448166,0.0424258999992162,12.0,{}
2,Choquet 2-additive,rolling_5y,0.002394418262819695,0.04893279332737602,0.039974052976538915,0.049238468225234235,0.02847905647155058,0.00612087289086197,0.03702955115463549,0.5226030999911018,0.6301558000268415,56.0,{}
2,Choquet 2-additive L1,rolling_5y,0.002329700806938782,0.048266974288210585,0.03870361700596603,0.050038812622107395,0.0547377785906108,0.0771744423051713,0.03410617946969627,2.4175147999776527,0.6440424000029452,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=0.01, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
2,Choquet 2-additive scaled-q,rolling_5y,0.002464607972447254,0.04964481818324299,0.04075809831531433,0.05379478013798039,0.0,,0.023010948451987007,0.05806810001377016,0.05433040001662448,57.0,{}
2,Choquet 2-additive scaled-q L1,rolling_5y,0.0024646079724476824,0.049644818183247306,0.04075809831531757,0.053794780137986234,-1.7386092565629951e-13,0.0,0.023010948451984963,0.23834999999962747,0.05671600002096966,57.0,"{'regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
2,Choquet model aggregator,rolling_5y,0.0024447236524386606,0.04944414679654874,0.041237420337806634,0.04880631984395535,0.008067944367172175,0.1374719906607686,0.02078947195985236,0.1868055000086315,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
2,Elastic net,rolling_5y,0.002200426476827033,0.0469087036361807,0.038211851292639536,0.05035938157232236,0.10719006778100282,0.2152741536582291,0.023096689273362118,0.03545739996479824,0.0024746000417508185,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
2,Explicit interactions,rolling_5y,0.00939880319605986,0.09694742490680121,0.07848605494321848,0.07185978023400563,-2.8135083961151173,0.06876372401655455,0.044026570629931996,0.019691699999384582,0.0031548000406473875,56.0,{'regressor__ridge__alpha': 0.01}
2,Fuzzy Choquet neural network,rolling_5y,0.003294278933788675,0.05739580937480258,0.04647313609334831,0.06191568383182829,-0.33663404915370454,0.3020408642448014,0.02388340766277575,0.32238349999533966,0.09196849999716505,666.0,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (32, 16), 'regressor__mlp_solver': 'adam'}"
2,Gradient boosting,rolling_5y,0.002202111452636785,0.04692666036100145,0.03885697991693249,0.043989949778457,0.10650639888575086,0.2892180452381932,0.02569646527379083,0.7212945999926887,0.06277389999013394,,"{'regressor__l2_regularization': 0.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
2,Historical mean,rolling_5y,0.002464607972447254,0.04964481818324299,0.04075809831531433,0.05379478013798039,0.0,,0.023010948451987007,0.0035899000358767807,0.0020358000183477998,,{}
2,Lasso,rolling_5y,0.002234575988387638,0.04727130195359165,0.038574262396587296,0.050934968503987446,0.0933341069375847,0.20210677625374254,0.022797051639397527,0.015877500001806766,0.002633499971125275,11.0,{'regressor__alpha': 0.001}
2,MLP,rolling_5y,0.016303212960129827,0.12768403565101563,0.10188282607212809,0.0941737682324247,-5.614931519490871,0.047070610481817245,0.026704593857632592,15.724191300047096,0.18503890000283718,97.0,"{'regressor__regressor__alpha': 0.01, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'lbfgs'}"
2,Monotone linear,rolling_5y,0.002284131951034423,0.047792593056188354,0.03897238041700189,0.05158835087565791,0.07322707036187415,0.3089431636527966,0.026859373085461578,0.005569999979343265,0.0032556000514887273,11.0,{}
2,OLS,rolling_5y,0.0021485518392956697,0.04635247392853665,0.03748222797703146,0.04800204615881879,0.12823789287582066,0.2021228515509286,0.023176892003305007,0.0038488999707624316,0.002532099955715239,11.0,{}
2,OLS oriented,rolling_5y,0.0021485518392956697,0.04635247392853665,0.03748222797703146,0.04800204615881879,0.12823789287582066,0.2021228515509286,0.023176892003305007,0.005598700023256242,0.003387700009625405,11.0,{}
2,Random forest,rolling_5y,0.0023758120730823923,0.04874230270599033,0.04000690218553317,0.051263401914399674,0.03602840709660249,0.1278696933971671,0.023011183012326686,1.6945831999764778,0.2248056000098586,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 5}"
2,Ridge,rolling_5y,0.00214232489029083,0.04628525564681295,0.03741526504017434,0.048133849059715364,0.13076444033263845,0.20665469508175086,0.023066024159103516,0.015531100041698664,0.0025695000076666474,11.0,{'regressor__alpha': 10.0}
3,Choquet 1-additive,rolling_5y,0.0007315634552771999,0.027047429735137494,0.02072542376273522,0.019764348999115316,-0.2670115209255126,0.24101091795674398,0.049121379229164173,0.22016379999695346,0.14606379996985197,11.0,{}
3,Choquet 1-additive scaled-q,rolling_5y,0.0005773928991133526,0.02402900120923366,0.019360736938228217,0.022086845232277268,0.0,0.0,0.049995637269183206,0.044399100006558,0.041820299986284226,12.0,{}
3,Choquet 2-additive,rolling_5y,0.000564601119751121,0.023761336657501426,0.01876669233539412,0.020941319629502693,0.022154375957644468,0.18594146372979728,0.049045318450676584,0.6454668999649584,0.7222845000214875,56.0,{}
3,Choquet 2-additive L1,rolling_5y,0.0006163736863748633,0.024826874277179223,0.019223080293994898,0.020253918148166298,-0.06751171918007626,0.18696061857681837,0.048930291382339404,2.922120500006713,0.47576969995861873,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
3,Choquet 2-additive scaled-q,rolling_5y,0.0005773928991133526,0.02402900120923366,0.019360736938228217,0.022086845232277268,0.0,0.0,0.049995637269183206,0.05990620004013181,0.05507519998354837,57.0,{}
3,Choquet 2-additive scaled-q L1,rolling_5y,0.0005773928991133526,0.02402900120923366,0.019360736938228217,0.022086845232277268,0.0,0.0,0.049995637269183206,0.2441901999991387,0.059010300028603524,57.0,"{'regressor__penalty': L1Penalty(weight=1e-05, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
3,Choquet model aggregator,rolling_5y,0.001042745975081839,0.032291577463509566,0.026995527977146806,0.023417212445253844,-0.8059556615314889,0.381411791052397,0.04303332214645113,0.9179088000091724,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
3,Elastic net,rolling_5y,0.0015762429925860332,0.03970192681200792,0.0353026526157533,0.02862044903605372,-1.729931377761174,0.5947538781982173,0.04711800968565215,0.036375900031998754,0.0022754999808967113,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
3,Explicit interactions,rolling_5y,0.000904967471354134,0.030082677263736583,0.02372246596678098,0.020870244823761323,-0.5673339120446521,0.341613775810036,0.0786930869107776,0.02021809999132529,0.003666599979624152,56.0,{'regressor__ridge__alpha': 10.0}
3,Fuzzy Choquet neural network,rolling_5y,0.0005860089906113182,0.024207622572473286,0.019353089607295294,0.022415873323037586,-0.014922406408524491,-0.37072224559879435,0.05070179366014835,0.3286536000086926,0.07259399996837601,154.0,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
3,Gradient boosting,rolling_5y,0.0012365834113956913,0.0351650879622914,0.029197357818679506,0.025350527199225467,-1.1416671616408776,0.1710992426526213,0.04738088488570624,0.7187023999867961,0.10234079998917878,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 15}"
3,Historical mean,rolling_5y,0.0005773928991133526,0.02402900120923366,0.019360736938228217,0.022086845232277268,0.0,0.0,0.049995637269183206,0.003996999992523342,0.001987299998290837,,{}
3,Lasso,rolling_5y,0.001417768650062017,0.03765326878322806,0.03308737963180772,0.026990604916158827,-1.4554660305645424,0.5919199541951065,0.04734728115132491,0.015644599974621087,0.0022933000000193715,11.0,{'regressor__alpha': 0.001}
3,MLP,rolling_5y,0.004162548847782246,0.064517818064332,0.0616290642512039,0.05579929604546438,-6.209213785230605,0.6096560782134678,0.0473690089729802,19.256806000019424,0.44879340002080426,97.0,"{'regressor__regressor__alpha': 0.01, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.001, 'regressor__regressor__solver': 'adam'}"
3,Monotone linear,rolling_5y,0.0006601064023881515,0.02569253592754424,0.020496278451303775,0.02057509589059583,-0.14325341271396685,0.3652621243771871,0.04819527311358319,0.005874699971172959,0.003237099968828261,11.0,{}
3,OLS,rolling_5y,0.0023523078751916397,0.04850059664779022,0.04482196412994026,0.03723767641115128,-3.07401594097166,0.5735897244256194,0.048051020241663384,0.00396909995470196,0.0026003000093623996,11.0,{}
3,OLS oriented,rolling_5y,0.0023523078751916397,0.04850059664779022,0.04482196412994026,0.03723767641115128,-3.07401594097166,0.5735897244256194,0.048051020241663384,0.005297600000631064,0.0034144000383093953,11.0,{}
3,Random forest,rolling_5y,0.0010014057702911184,0.031644995975526974,0.02512812181156605,0.024841687442670023,-0.7343576130376421,-0.0316990146093065,0.043264455977473575,1.749710900010541,0.288639799982775,,"{'regressor__max_depth': None, 'regressor__min_samples_leaf': 20}"
3,Ridge,rolling_5y,0.002269947642249056,0.04764396753261693,0.04389739453834098,0.03633116403481634,-2.93137436524557,0.5741568801254419,0.04754489151609173,0.015132200031075627,0.002439300005789846,11.0,{'regressor__alpha': 10.0}
4,Choquet 1-additive,rolling_5y,0.0009036161311038252,0.030060208434138064,0.025431149441725257,0.025146301977427225,-0.6342736426073796,-0.04349996528244005,0.027822012792149704,0.15652920003049076,0.11755530000664294,11.0,{}
4,Choquet 1-additive scaled-q,rolling_5y,0.0005529160524562845,0.023514167058526325,0.01937957234929961,0.02368677599331016,0.0,0.0,0.02397508026873716,0.046072500001173466,0.04234909999649972,12.0,{}
4,Choquet 2-additive,rolling_5y,0.0008515733986342289,0.02918173056270359,0.0247458506984021,0.02500677917416171,-0.5401495305683086,-0.04198382567273853,0.023845099071725405,0.6286368999863043,0.6316832000156865,56.0,{}
4,Choquet 2-additive L1,rolling_5y,0.0008706161114188595,0.02950620462578777,0.02502275932599277,0.02509016253857974,-0.574590044096601,-0.044572915078666425,0.023863737210896904,1.7654500000062399,0.6156198999960907,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=1e-05, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
4,Choquet 2-additive scaled-q,rolling_5y,0.0005529160524562845,0.023514167058526325,0.01937957234929961,0.02368677599331016,0.0,0.0,0.02397508026873716,0.05916289996821433,0.058574299968313426,57.0,{}
4,Choquet 2-additive scaled-q L1,rolling_5y,0.0005529160524561658,0.0235141670585238,0.019379572349296003,0.023686775993310764,2.1471713296250527e-13,0.0,0.023975080268733562,0.2422542999847792,0.056586299964692444,57.0,"{'regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
4,Choquet model aggregator,rolling_5y,0.0007229164057234279,0.026887104822264297,0.023237615112976766,0.024062201378816196,-0.307461417536949,0.2051463303753872,0.02305618606621877,0.30036470002960414,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
4,Elastic net,rolling_5y,0.0009161651681962497,0.030268220433257217,0.02606192351288326,0.02494639774372249,-0.6569697409331137,0.23393770032029312,0.045117067341377624,0.03660589997889474,0.002332800009753555,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
4,Explicit interactions,rolling_5y,0.0012069379214025024,0.034741012095252814,0.030043809188189483,0.027254479657620848,-1.1828592533003501,0.15094476768619777,0.03405304703845226,0.0195217999862507,0.003278599993791431,56.0,{'regressor__ridge__alpha': 10.0}
4,Fuzzy Choquet neural network,rolling_5y,0.0005532872081664619,0.023522057906706674,0.018926795004910655,0.023857564699410312,-0.0006712695508268585,-0.14572138099736553,0.02468674873149885,0.3179544000304304,0.0711695000063628,154.0,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
4,Gradient boosting,rolling_5y,0.0007510657566844861,0.02740557893357639,0.022646160859247772,0.023209226117688567,-0.35837213144371116,0.1517785088726015,0.034004470254458116,0.7340381999965757,0.10059749998617917,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 15}"
4,Historical mean,rolling_5y,0.0005529160524562845,0.023514167058526325,0.01937957234929961,0.02368677599331016,0.0,0.0,0.02397508026873716,0.0038542000111192465,0.0021372000337578356,,{}
4,Lasso,rolling_5y,0.0005529160524562845,0.023514167058526325,0.01937957234929961,0.02368677599331016,0.0,0.0,0.02402746315748626,0.017145599995274097,0.0022686999873258173,11.0,{'regressor__alpha': 0.01}
4,MLP,rolling_5y,0.0015687909155062858,0.039607965303790675,0.03360548396900458,0.03024602752328783,-1.83730397867282,0.14218738003556505,0.032480388885371886,19.052310600003693,0.723033900023438,385.0,"{'regressor__regressor__alpha': 0.001, 'regressor__regressor__hidden_layer_sizes': (32,), 'regressor__regressor__learning_rate_init': 0.001, 'regressor__regressor__solver': 'adam'}"
4,Monotone linear,rolling_5y,0.0008406975321267171,0.02899478456768936,0.02475217311233418,0.024558490990059655,-0.5204795165414111,0.16905684221809358,0.026330422659759708,0.006638399965595454,0.0037241000100038946,11.0,{}
4,OLS,rolling_5y,0.0010978854622360017,0.03313435471283546,0.028721022685808954,0.026423180655497393,-0.9856277591484908,0.09831083086789343,0.054885351118515155,0.004127299995161593,0.0024727999698370695,11.0,{}
4,OLS oriented,rolling_5y,0.0010978854622360017,0.03313435471283546,0.028721022685808954,0.026423180655497393,-0.9856277591484908,0.09831083086789343,0.054885351118515155,0.006262300012167543,0.003166800015605986,11.0,{}
4,Random forest,rolling_5y,0.0005988493097836953,0.02447139778974007,0.02021147470006768,0.02356278382603205,-0.08307455919095852,-0.13991321134011978,0.026466513388814297,1.6663471999927424,0.2333315000287257,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 5}"
4,Ridge,rolling_5y,0.0010774317584833144,0.032824255642486616,0.028438016135594397,0.026281740830470104,-0.9486353374927561,0.10363498739266812,0.05332366901520036,0.01712890004273504,0.0026302000042051077,11.0,{'regressor__alpha': 10.0}
5,Choquet 1-additive,rolling_5y,0.0008095074641084357,0.028451844652121163,0.02096781175194055,0.02767835011943751,-0.146397166286673,0.012913824162154733,0.03161644316981336,0.17898259998764843,0.10665370000060648,11.0,{}
