,Shapley importance
market_loss_1d,0.46859397286667565
lagged_portfolio_loss_1d,0.3515102241666634
realized_volatility_20d,0.10256595941381404
term_spread_10y_2y_pct,0.05104026329888711
liquidity_stress_20d,0.02628958025395976
baa_credit_spread_pct,1.211431899150066e-17
drawdown_severity,1.0306051543754325e-18
average_equity_correlation_60d,-4.437000587131526e-19
vix,-1.5695762522035687e-18
negative_momentum_21d,-1.873948802570581e-18
