fold,model,feature,training_correlation,absolute_training_correlation,minimum_absolute_correlation,meets_correlation_threshold,subperiod_sign_agreement,sign_stable,stability_required,orientation_supported,orientation_sign,transformation,orientation_training_observations,orientation_source,training_subperiod_1_correlation,training_subperiod_2_correlation,training_subperiod_3_correlation
0,Choquet 1-additive,average_equity_correlation_60d,0.006474128268645016,0.006474128268645016,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.2704150046838022,-0.10957580354969922,0.13226611435001634
0,Choquet 1-additive,baa_credit_spread_pct,-0.03532054722895035,0.03532054722895035,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.07388774969710826,-0.12615145738077913,0.12298287530581295
0,Choquet 1-additive,drawdown_severity,0.015449677183988627,0.015449677183988627,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.2834842751191962,-0.2654783082952833,0.16679243174892905
0,Choquet 1-additive,lagged_portfolio_loss_1d,-0.0444428708936548,0.0444428708936548,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.133731470797622,0.002975779121579696,0.011027388766734248
0,Choquet 1-additive,liquidity_stress_20d,0.046785961556271696,0.046785961556271696,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.08232489586331836,-0.18558503477999547,0.25358533004129713
0,Choquet 1-additive,market_loss_1d,-0.04801088462781497,0.04801088462781497,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.11015749044461648,-0.07789420292499705,0.0164207806084822
0,Choquet 1-additive,negative_momentum_21d,0.024495220956678256,0.024495220956678256,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.010826651801291345,-0.2254890935632364,0.08926977284508357
0,Choquet 1-additive,realized_volatility_20d,0.05359073022851714,0.05359073022851714,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.14725816515035944,-0.26029951935195245,0.20235446407142682
0,Choquet 1-additive,term_spread_10y_2y_pct,-0.06709451117665535,0.06709451117665535,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),0.09025210517248103,-0.11001069803093964,-0.22828835545973364
0,Choquet 1-additive,vix,-0.061158732729188016,0.061158732729188016,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),1001,training only (frozen before validation refit),-0.29102048891877036,-0.254971526689602,0.11035922923669496
