fold,model,feature,training_correlation,absolute_training_correlation,minimum_absolute_correlation,meets_correlation_threshold,subperiod_sign_agreement,sign_stable,stability_required,orientation_supported,orientation_sign,transformation,orientation_training_observations,orientation_source,training_subperiod_1_correlation,training_subperiod_2_correlation,training_subperiod_3_correlation
0,Choquistic 1-additive [balanced],average_equity_correlation_60d,0.03648660218358748,0.03648660218358748,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.10418908376977379,-0.037899188487475484,0.09195055797756559
0,Choquistic 1-additive [balanced],baa_credit_spread_pct,0.05942896420498855,0.05942896420498855,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.10471796217400355,0.03447590264966983,0.16139412027267586
0,Choquistic 1-additive [balanced],drawdown_severity,0.12681750800059186,0.12681750800059186,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.03470405848010067,0.19152075261959756,0.15116732519334272
0,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.08108002932793423,0.08108002932793423,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.1368451831906735,0.06464182955557814,0.05975569675755016
0,Choquistic 1-additive [balanced],liquidity_stress_20d,0.06643590866596025,0.06643590866596025,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.026178625339615506,0.0004861577639548515,0.20140916689981683
0,Choquistic 1-additive [balanced],market_loss_1d,0.07313086045040385,0.07313086045040385,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.00032083416871114936,0.25474289615223217,-0.09154448975069898
0,Choquistic 1-additive [balanced],negative_momentum_21d,0.18024297547588924,0.18024297547588924,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.0581987839253995,0.14551005198079714,0.29102102651817213
0,Choquistic 1-additive [balanced],realized_volatility_20d,0.07711082483139478,0.07711082483139478,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.09482174722094865,0.05920680837388716,0.1980749922625472
0,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,0.025959725780829352,0.025959725780829352,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.019178553749075466,-0.08324264971120782,0.3630181574782818
0,Choquistic 1-additive [balanced],vix,0.138184726489358,0.138184726489358,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.0496982625357941,0.19489062415332722,0.1740672763266887
0,Choquistic 1-additive [unweighted],average_equity_correlation_60d,0.03648660218358748,0.03648660218358748,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),0.10418908376977379,-0.037899188487475484,0.09195055797756559
0,Choquistic 1-additive [unweighted],baa_credit_spread_pct,0.05942896420498855,0.05942896420498855,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.10471796217400355,0.03447590264966983,0.16139412027267586
0,Choquistic 1-additive [unweighted],drawdown_severity,0.12681750800059186,0.12681750800059186,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),376,training only (frozen before validation refit),-0.03470405848010067,0.19152075261959756,0.15116732519334272
