fold,model,feature,Shapley importance
2,Choquet 1-additive scaled-q,market_loss_1d,0.10000000000000013
2,Choquet 1-additive scaled-q,negative_momentum_21d,0.10000000000000013
2,Choquet 1-additive scaled-q,realized_volatility_20d,0.10000000000000013
2,Choquet 1-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
2,Choquet 1-additive scaled-q,vix,0.10000000000000013
2,Choquet 2-additive,average_equity_correlation_60d,3.3768605795067807e-19
2,Choquet 2-additive,baa_credit_spread_pct,0.032892850890698835
2,Choquet 2-additive,drawdown_severity,2.2648079751886964e-18
2,Choquet 2-additive,lagged_portfolio_loss_1d,0.3761684562221486
2,Choquet 2-additive,liquidity_stress_20d,0.002917875346102879
2,Choquet 2-additive,market_loss_1d,0.37377410935841426
2,Choquet 2-additive,negative_momentum_21d,0.01895908665878997
2,Choquet 2-additive,realized_volatility_20d,0.07424680511306324
2,Choquet 2-additive,term_spread_10y_2y_pct,0.1066171606187073
2,Choquet 2-additive,vix,0.014423655792075836
2,Choquet 2-additive L1,average_equity_correlation_60d,0.0012334690586105113
2,Choquet 2-additive L1,baa_credit_spread_pct,0.013162255908735944
2,Choquet 2-additive L1,drawdown_severity,7.645245294446055e-06
2,Choquet 2-additive L1,lagged_portfolio_loss_1d,0.43493047453256534
2,Choquet 2-additive L1,liquidity_stress_20d,0.0037239150014231307
2,Choquet 2-additive L1,market_loss_1d,0.42684446701945267
2,Choquet 2-additive L1,negative_momentum_21d,0.0012154235509194322
2,Choquet 2-additive L1,realized_volatility_20d,0.04839708651925043
2,Choquet 2-additive L1,term_spread_10y_2y_pct,0.07015722821179192
2,Choquet 2-additive L1,vix,0.00032803495195631813
2,Choquet 2-additive scaled-q,average_equity_correlation_60d,0.10000000000000013
2,Choquet 2-additive scaled-q,baa_credit_spread_pct,0.10000000000000013
2,Choquet 2-additive scaled-q,drawdown_severity,0.10000000000000013
2,Choquet 2-additive scaled-q,lagged_portfolio_loss_1d,0.10000000000000013
2,Choquet 2-additive scaled-q,liquidity_stress_20d,0.10000000000000013
2,Choquet 2-additive scaled-q,market_loss_1d,0.10000000000000013
2,Choquet 2-additive scaled-q,negative_momentum_21d,0.10000000000000013
2,Choquet 2-additive scaled-q,realized_volatility_20d,0.10000000000000013
2,Choquet 2-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
2,Choquet 2-additive scaled-q,vix,0.10000000000000013
2,Choquet 2-additive scaled-q L1,average_equity_correlation_60d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,baa_credit_spread_pct,0.10000000000000013
