fold,model,feature,training_correlation,absolute_training_correlation,minimum_absolute_correlation,meets_correlation_threshold,subperiod_sign_agreement,sign_stable,stability_required,orientation_supported,orientation_sign,transformation,orientation_training_observations,orientation_source,training_subperiod_1_correlation,training_subperiod_2_correlation,training_subperiod_3_correlation
0,Choquistic 1-additive [balanced],average_equity_correlation_60d,-0.06675304591080801,0.06675304591080801,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.007015439202308411,-0.1801821295739427,0.008096705718896438
0,Choquistic 1-additive [balanced],baa_credit_spread_pct,0.10121270330396592,0.10121270330396592,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.05553619665444524,-0.12897507366489785,0.11200617184171914
0,Choquistic 1-additive [balanced],drawdown_severity,-0.04048158446434254,0.04048158446434254,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.006688417485750473,-0.14681317652084747,-0.03274606800583155
0,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,-0.01126752475370455,0.01126752475370455,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.10099863239028105,-0.003439395700355564,0.013391085689074815
0,Choquistic 1-additive [balanced],liquidity_stress_20d,0.03800938956644759,0.03800938956644759,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.17176077284243232,-0.12202926896608687,0.22773943865774746
0,Choquistic 1-additive [balanced],market_loss_1d,0.02945814494479946,0.02945814494479946,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.2094264623570459,0.007872312460499967,0.12838993327156611
0,Choquistic 1-additive [balanced],negative_momentum_21d,0.07169392338349596,0.07169392338349596,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.02347373633117699,-0.02364517318207458,0.16543541647998594
0,Choquistic 1-additive [balanced],realized_volatility_20d,0.009660683791150836,0.009660683791150836,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.1667092997810511,-0.18264993035874297,0.14625143381258315
0,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,0.0004504546696983525,0.0004504546696983525,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.03530943864833828,0.014469820408183997,0.46259569548834856
0,Choquistic 1-additive [balanced],vix,-0.011878642315999565,0.011878642315999565,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.07394409444665158,-0.17098605181015267,0.05711859573046735
0,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-0.06675304591080801,0.06675304591080801,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.007015439202308411,-0.1801821295739427,0.008096705718896438
0,Choquistic 1-additive [unweighted],baa_credit_spread_pct,0.10121270330396592,0.10121270330396592,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.05553619665444524,-0.12897507366489785,0.11200617184171914
0,Choquistic 1-additive [unweighted],drawdown_severity,-0.04048158446434254,0.04048158446434254,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.006688417485750473,-0.14681317652084747,-0.03274606800583155
0,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,-0.01126752475370455,0.01126752475370455,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.10099863239028105,-0.003439395700355564,0.013391085689074815
0,Choquistic 1-additive [unweighted],liquidity_stress_20d,0.03800938956644759,0.03800938956644759,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.17176077284243232,-0.12202926896608687,0.22773943865774746
0,Choquistic 1-additive [unweighted],market_loss_1d,0.02945814494479946,0.02945814494479946,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.2094264623570459,0.007872312460499967,0.12838993327156611
0,Choquistic 1-additive [unweighted],negative_momentum_21d,0.07169392338349596,0.07169392338349596,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.02347373633117699,-0.02364517318207458,0.16543541647998594
0,Choquistic 1-additive [unweighted],realized_volatility_20d,0.009660683791150836,0.009660683791150836,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.1667092997810511,-0.18264993035874297,0.14625143381258315
