fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count,best parameters
2,Choquet 2-additive scaled-q L1,rolling_5y,0.0002666609175684804,0.016329755588142782,0.01269500887318862,0.016946787075165014,-1.7630341631047486e-13,,0.008916783798591604,0.23832720000064,0.05711039999732748,57.0,"{'regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
2,Choquet model aggregator,rolling_5y,0.0002717479887463513,0.016484780518598096,0.012859238835723453,0.016521787254036087,-0.019076928198945575,0.004233339866246348,0.008956049255723792,0.15297160000773147,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
2,Elastic net,rolling_5y,0.00027730281592233024,0.01665241171489374,0.013235312595513134,0.017330735746272256,-0.039907979207961075,-0.011913956800218915,0.009061839634207825,0.0353320999420248,0.0022348000202327967,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
2,Explicit interactions,rolling_5y,0.0004863507903335584,0.022053362336241573,0.017469053996634697,0.018225629400987552,-0.8238547844520405,-0.021952236911560268,0.01093411668314051,0.019627899979241192,0.003392399987205863,56.0,{'regressor__ridge__alpha': 10.0}
2,Fuzzy Choquet neural network,rolling_5y,0.0002780799264815733,0.01667572866418656,0.012844085512576063,0.016750863084666646,-0.04282220663329661,-0.11782596428102851,0.009274003461871022,0.33582430001115426,0.07265449996339157,154.0,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
2,Gradient boosting,rolling_5y,0.0002809081368702711,0.016760314342823976,0.013246688182296273,0.016736695273371106,-0.05342822424730276,0.06223598491088262,0.009128414444551907,0.7159962999867275,0.07417400000849739,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
2,Historical mean,rolling_5y,0.0002666609175684334,0.016329755588141343,0.01269500887318709,0.016946787075160476,0.0,,0.008916783798592209,0.003819799982011318,0.0020970000186935067,,{}
2,Lasso,rolling_5y,0.0002666609175684334,0.016329755588141343,0.01269500887318709,0.016946787075160476,0.0,,0.008916783798592209,0.016069999954197556,0.002485700009856373,11.0,{'regressor__alpha': 0.01}
2,MLP,rolling_5y,0.0002833177766918498,0.016832046123150025,0.013043500403126344,0.01640201506870643,-0.06246456839383585,-0.03434251207368637,0.009399014751510622,12.962216200015973,0.025776199996471405,97.0,"{'regressor__regressor__alpha': 0.001, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'lbfgs'}"
2,Monotone linear,rolling_5y,0.0002850311626702473,0.016882865949543264,0.013507187770094208,0.017502727716743452,-0.06888990433740472,-0.015589778030284652,0.009184810730748123,0.005787600006442517,0.0033013999927788973,11.0,{}
2,OLS,rolling_5y,0.00028133148756992726,0.016772939145240088,0.013375184928572837,0.016865489032071326,-0.05501582359825541,0.011710693502892612,0.009345897651198044,0.0040351999923586845,0.0025782999582588673,11.0,{}
2,OLS oriented,rolling_5y,0.00028133148756992726,0.016772939145240088,0.013375184928572837,0.016865489032071326,-0.05501582359825541,0.011710693502892612,0.009345897651198044,0.005582600017078221,0.0033193000126630068,11.0,{}
2,Random forest,rolling_5y,0.00026599891352453573,0.016309473122223653,0.012685930342700685,0.016815754064619378,0.002482568686608233,0.05645204516556219,0.008902559723091537,1.8782816999591887,0.23116620001383126,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 5}"
2,Ridge,rolling_5y,0.0002806783934552237,0.016753459148940667,0.013357749788823023,0.016890670870496085,-0.0525666678664789,0.01189773017366258,0.009300010686983263,0.01619270001538098,0.002348500012885779,11.0,{'regressor__alpha': 10.0}
3,Choquet 1-additive,rolling_5y,0.00012837069555616916,0.011330079238741853,0.009182891165577882,0.0113984294985186,-0.7898856477930802,-0.10550523954527143,0.019400037017769732,0.21582929999567568,0.12412120000226423,11.0,{}
3,Choquet 1-additive scaled-q,rolling_5y,7.172005413555305e-05,0.00846876934008437,0.006727429899599031,0.00843107996299415,0.0,1.3167027495896847e-17,0.016339893075838583,0.04476369998883456,0.042779100011102855,12.0,{}
3,Choquet 2-additive,rolling_5y,0.00017234010952351555,0.013127837199002566,0.010877871848400673,0.013638971742324967,-1.402955653070027,-0.14422706768055094,0.01924195943132547,0.9941933999652974,1.0238236999721266,56.0,{}
3,Choquet 2-additive L1,rolling_5y,0.0001584540389920586,0.012587852834858635,0.010337120842470621,0.01298250951831848,-1.209340761129038,-0.13135980465268682,0.01923070862843423,2.666422899987083,0.6783741999533959,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=1e-05, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
3,Choquet 2-additive scaled-q,rolling_5y,7.172005413555305e-05,0.00846876934008437,0.006727429899599031,0.00843107996299415,0.0,1.3167027495896847e-17,0.016339893075838583,0.05715149996103719,0.05380759999388829,57.0,{}
3,Choquet 2-additive scaled-q L1,rolling_5y,7.172005413555305e-05,0.00846876934008437,0.006727429899599031,0.00843107996299415,0.0,1.3167027495896847e-17,0.016339893075838583,0.24080460000550374,0.05421900004148483,57.0,"{'regressor__penalty': L1Penalty(weight=1e-05, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
3,Choquet model aggregator,rolling_5y,7.587183841224625e-05,0.008710444214404122,0.007009728762231873,0.008246708121613398,-0.057888749900358416,0.11075302256204246,0.016482504067141527,0.15544390003196895,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
3,Elastic net,rolling_5y,7.350486109316103e-05,0.008573497599764114,0.006828717936308798,0.008431914203106662,-0.024885744707256352,-0.007118429929542192,0.01668690935930805,0.03504459996474907,0.0024477000115439296,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
3,Explicit interactions,rolling_5y,8.068718569315079e-05,0.00898260461632097,0.007249490657490817,0.008339482296117634,-0.1250296261719157,0.017493221687159027,0.02209258216877871,0.020027599995955825,0.003477599995676428,56.0,{'regressor__ridge__alpha': 10.0}
3,Fuzzy Choquet neural network,rolling_5y,0.00010239736657388526,0.01011915839256829,0.008173354467297524,0.010614771246299849,-0.4277368834712698,-0.1709335081043511,0.017477331358169666,0.34401310002431273,0.07246910000685602,154.0,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
3,Gradient boosting,rolling_5y,7.502327206141779e-05,0.008661597546724149,0.006972117684377705,0.00827999411519292,-0.04605710307498612,0.11525178190517345,0.01669896343479212,0.7358178999857046,0.06868470000335947,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
3,Historical mean,rolling_5y,7.172005413555305e-05,0.00846876934008437,0.006727429899599031,0.00843107996299415,0.0,1.3167027495896847e-17,0.016339893075838583,0.0036162000033073127,0.002259999979287386,,{}
3,Lasso,rolling_5y,7.172005413555305e-05,0.00846876934008437,0.006727429899599031,0.00843107996299415,0.0,1.3167027495896847e-17,0.016339893075838583,0.01638500002445653,0.0021881000138819218,11.0,{'regressor__alpha': 0.01}
3,MLP,rolling_5y,7.604448838615658e-05,0.0087203490977229,0.007045884347347899,0.008298672888901617,-0.06029602602404949,0.180010583474221,0.016805140053552676,14.606483500043396,0.013777200016193092,97.0,"{'regressor__regressor__alpha': 0.001, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'lbfgs'}"
