model,base model,class weight,probability calibration,threshold source,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,validation PR AUC,selection runtime seconds,refit runtime seconds,calibration runtime seconds,parameter count,calibration observations,calibration event prevalence,OOS folds,evaluation_structure
Choquistic 1-additive [balanced],Choquistic 1-additive,balanced,uncalibrated,selection validation,0.5791865344637048,0.10769661758902938,0.05206738131699847,0.8192771084337349,0.09791216702663787,0.22626476776131882,0.650869864774239,0.4580789571175879,0.05054811205846529,0.4075308450591226,0.4075308450591226,0.19499897980384748,0.7953714981729598,0.05054811205846529,0.04395227583535529,2.3075140000437386,1.9463626001379453,0.0,12.0,3451,0.04810943167721482,7,rolling_5y
Choquistic 2-additive [balanced],Choquistic 2-additive,balanced,uncalibrated,selection validation,0.5359706948383657,0.10514253302615659,0.06640237859266601,0.8072289156626506,0.1227106227106227,0.1940323848969699,0.5890088932718822,0.3826999588736775,0.05054811205846529,0.33215184681521226,0.33215184681521226,0.2589598107976068,0.6144945188794153,0.05054811205846529,0.0428642386912055,7.874445299967192,8.069773300027009,0.0,57.0,3451,0.04810943167721482,7,rolling_5y
Choquistic 1-additive [unweighted],Choquistic 1-additive,unweighted,uncalibrated,selection validation,0.5459477422196805,0.08130754301786683,0.05207485760781123,0.7710843373493976,0.0975609756097561,0.04853858315401079,0.21290169492614164,0.04811366872739783,0.05054811205846529,-0.0024344433310674596,0.0024344433310674596,0.05117168002381404,0.7484774665042631,0.05054811205846529,0.04684517007186253,2.426790600118693,2.0484566999366507,0.0,12.0,3451,0.04810943167721482,7,rolling_5y
Choquistic 2-additive [unweighted],Choquistic 2-additive,unweighted,uncalibrated,selection validation,0.49487236952943264,0.0746386896832755,0.06653426017874876,0.8072289156626506,0.12293577981651377,0.05464868670749135,0.23670854044026335,0.060618129916993176,0.05054811205846529,0.010070017858527888,0.010070017858527888,0.08827080616591064,0.6132764920828259,0.05054811205846529,0.045190979366931214,8.418638100090902,9.2578552000341,0.0,57.0,3451,0.04810943167721482,7,rolling_5y
Logistic oriented [unweighted],Logistic oriented,unweighted,uncalibrated,selection validation,0.4082513504949883,0.04053178491095602,0.05018587360594796,0.9759036144578314,0.09546258102533883,0.3830110739605606,6.001647398362544,0.4178357738185344,0.05054811205846529,0.3672876617600691,0.3672876617600691,0.0074935400396235995,0.9829476248477467,0.05054811205846529,0.07745347813245278,0.07739299983950332,0.05487249995348975,0.0,11.0,3451,0.04810943167721482,7,rolling_5y
Logistic [unweighted],Logistic,unweighted,uncalibrated,selection validation,0.4082513504949883,0.04053178491095602,0.05018587360594796,0.9759036144578314,0.09546258102533883,0.3830110739605606,6.001647398362544,0.4178357738185344,0.05054811205846529,0.3672876617600691,0.3672876617600691,0.0074935400396235995,0.9829476248477467,0.05054811205846529,0.07745347813245278,0.07040219998452812,0.045862200029660016,0.0,11.0,3451,0.04810943167721482,7,rolling_5y
Logistic [balanced],Logistic,balanced,uncalibrated,selection validation,0.40238181719823485,0.039746590856265654,0.050165016501650166,0.9156626506024096,0.0951188986232791,0.5893447008118914,6.866323748587549,0.6782490357844957,0.05054811205846529,0.6277009237260304,0.6277009237260304,0.05412554932720991,0.9226552984165651,0.05054811205846529,0.048829024246510436,0.06561119999969378,0.051013799966312945,0.0,11.0,3451,0.04810943167721482,7,rolling_5y
Logistic oriented [balanced],Logistic oriented,balanced,uncalibrated,selection validation,0.40238181719823485,0.039746590856265654,0.050165016501650166,0.9156626506024096,0.0951188986232791,0.5893447008118914,6.866323748587549,0.6782490357844957,0.05054811205846529,0.6277009237260304,0.6277009237260304,0.05412554932720991,0.9226552984165651,0.05054811205846529,0.048829024246510436,0.0777552000945434,0.05742130003636703,0.0,11.0,3451,0.04810943167721482,7,rolling_5y
