asset,model,first,second,interaction,interpretation
JPM,Choquet 2-additive,market_excess_return,momentum_spread,-5.771038639657958e-18,redundant
JPM,Choquet 2-additive,market_excess_return,quality_spread,0.007572250058748776,complementary
JPM,Choquet 2-additive,market_excess_return,sector_excess_return,0.24417321138893522,complementary
JPM,Choquet 2-additive,market_excess_return,size_spread,1.7642091513753087e-17,complementary
JPM,Choquet 2-additive,market_excess_return,value_growth_spread,-1.7753279649243596e-17,redundant
JPM,Choquet 2-additive,momentum_spread,low_volatility_spread,-0.0005097298674666998,redundant
JPM,Choquet 2-additive,momentum_spread,quality_spread,-5.5569731323336485e-18,redundant
JPM,Choquet 2-additive,quality_spread,low_volatility_spread,0.012700782540258762,complementary
JPM,Choquet 2-additive,sector_excess_return,low_volatility_spread,0.11237515214272013,complementary
JPM,Choquet 2-additive,sector_excess_return,momentum_spread,-1.7208532479311207e-17,redundant
JPM,Choquet 2-additive,sector_excess_return,quality_spread,0.10217875258756248,complementary
JPM,Choquet 2-additive,sector_excess_return,size_spread,0.060031579646381866,complementary
JPM,Choquet 2-additive,sector_excess_return,value_growth_spread,-0.0010256665320642147,redundant
JPM,Choquet 2-additive,size_spread,low_volatility_spread,1.7672495411513722e-17,complementary
JPM,Choquet 2-additive,size_spread,momentum_spread,1.6609977282477927e-17,complementary
JPM,Choquet 2-additive,size_spread,quality_spread,1.5055954168582036e-17,complementary
JPM,Choquet 2-additive,size_spread,value_growth_spread,2.4546337185071818e-17,complementary
JPM,Choquet 2-additive,value_growth_spread,low_volatility_spread,2.977504968748081e-18,complementary
JPM,Choquet 2-additive,value_growth_spread,momentum_spread,-3.717443446349909e-18,redundant
JPM,Choquet 2-additive,value_growth_spread,quality_spread,-1.1203859447362319e-17,redundant
JPM,Choquet 2-additive L1,market_excess_return,low_volatility_spread,-0.00037576817287356904,redundant
JPM,Choquet 2-additive L1,market_excess_return,momentum_spread,3.780251574732793e-18,complementary
JPM,Choquet 2-additive L1,market_excess_return,quality_spread,6.49798502042979e-18,complementary
JPM,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.1551923406665568,complementary
JPM,Choquet 2-additive L1,market_excess_return,size_spread,0.00020515066093702904,complementary
JPM,Choquet 2-additive L1,market_excess_return,value_growth_spread,-0.0006577619791965045,redundant
JPM,Choquet 2-additive L1,momentum_spread,low_volatility_spread,0.00027345354587355334,complementary
JPM,Choquet 2-additive L1,momentum_spread,quality_spread,-8.431534757762877e-05,redundant
JPM,Choquet 2-additive L1,quality_spread,low_volatility_spread,-0.0002679837308596039,redundant
JPM,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,0.0013900969498288145,complementary
JPM,Choquet 2-additive L1,sector_excess_return,momentum_spread,-9.042599531195418e-05,redundant
JPM,Choquet 2-additive L1,sector_excess_return,quality_spread,-0.00034222870673488706,redundant
JPM,Choquet 2-additive L1,sector_excess_return,size_spread,0.00031704115357607243,complementary
JPM,Choquet 2-additive L1,sector_excess_return,value_growth_spread,-6.558243752101517e-07,redundant
JPM,Choquet 2-additive L1,size_spread,low_volatility_spread,-0.0005042409213218237,redundant
JPM,Choquet 2-additive L1,size_spread,momentum_spread,-0.0002513287435011308,redundant
JPM,Choquet 2-additive L1,size_spread,quality_spread,0.0005087654638248995,complementary
JPM,Choquet 2-additive L1,size_spread,value_growth_spread,-0.00010499060727065494,redundant
JPM,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,0.0004446632982646213,complementary
JPM,Choquet 2-additive L1,value_growth_spread,momentum_spread,0.00015509886163379475,complementary
JPM,Choquet 2-additive L1,value_growth_spread,quality_spread,0.00046736392455826745,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
JPM,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,-2.4377964748708193e-09,redundant
JPM,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,-2.4713919966057317e-09,redundant
JPM,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,-2.408545301165373e-09,redundant
JPM,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,-2.2004749420749077e-09,redundant
JPM,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,-2.402444413777498e-09,redundant
JPM,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,-2.5844967027621733e-09,redundant
JPM,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,-2.476618821134479e-09,redundant
JPM,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,-2.4621160073697484e-09,redundant
JPM,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,-2.4273565601973237e-09,redundant
JPM,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,-2.2498985656020195e-09,redundant
JPM,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,-2.3403723764525707e-09,redundant
JPM,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,-2.269200335969223e-09,redundant
JPM,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,-2.2449031522597807e-09,redundant
JPM,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,-2.462000815254643e-09,redundant
JPM,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,-2.43454790586443e-09,redundant
JPM,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,-2.475472171692415e-09,redundant
JPM,Choquet 2-additive scaled-q L1,size_spread,quality_spread,-2.4185834603581335e-09,redundant
JPM,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,-2.56650710591296e-09,redundant
JPM,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,-2.582616758413833e-09,redundant
JPM,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,-2.547133282996642e-09,redundant
JPM,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,-2.551093605807076e-09,redundant
KO,Choquet 1-additive,market_excess_return,low_volatility_spread,1.1564823173178714e-19,complementary
KO,Choquet 1-additive,market_excess_return,momentum_spread,-4.336808689942019e-20,redundant
KO,Choquet 1-additive,market_excess_return,quality_spread,-2.312964634635743e-19,redundant
KO,Choquet 1-additive,market_excess_return,sector_excess_return,-6.750965527343074e-18,redundant
KO,Choquet 1-additive,market_excess_return,size_spread,1.8792837656415425e-19,complementary
KO,Choquet 1-additive,market_excess_return,value_growth_spread,1.1564823173178714e-19,complementary
KO,Choquet 1-additive,momentum_spread,low_volatility_spread,-4.589789196855301e-19,redundant
KO,Choquet 1-additive,momentum_spread,quality_spread,-1.549686305205947e-17,redundant
KO,Choquet 1-additive,quality_spread,low_volatility_spread,-1.1564823173178714e-19,redundant
KO,Choquet 1-additive,sector_excess_return,low_volatility_spread,2.2009304101455737e-18,complementary
KO,Choquet 1-additive,sector_excess_return,momentum_spread,-2.657921625848214e-17,redundant
KO,Choquet 1-additive,sector_excess_return,quality_spread,-1.1102230246251566e-17,redundant
KO,Choquet 1-additive,sector_excess_return,size_spread,-4.7048953275008464e-17,redundant
KO,Choquet 1-additive,sector_excess_return,value_growth_spread,-8.709757452300217e-19,redundant
KO,Choquet 1-additive,size_spread,low_volatility_spread,2.2009304101455737e-18,complementary
KO,Choquet 1-additive,size_spread,momentum_spread,-1.9640322354574913e-17,redundant
KO,Choquet 1-additive,size_spread,quality_spread,3.747002708109903e-17,complementary
KO,Choquet 1-additive,size_spread,value_growth_spread,-8.709757452300217e-19,redundant
KO,Choquet 1-additive,value_growth_spread,low_volatility_spread,2.3129646346357432e-19,complementary
KO,Choquet 1-additive,value_growth_spread,momentum_spread,5.2403105003466054e-20,complementary
KO,Choquet 1-additive,value_growth_spread,quality_spread,-1.1564823173178714e-19,redundant
KO,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive,market_excess_return,low_volatility_spread,-6.399201708297481e-18,redundant
KO,Choquet 2-additive,market_excess_return,momentum_spread,3.118973626784724e-17,complementary
KO,Choquet 2-additive,market_excess_return,quality_spread,1.6416130603756242e-18,complementary
KO,Choquet 2-additive,market_excess_return,sector_excess_return,0.2758617141010271,complementary
KO,Choquet 2-additive,market_excess_return,size_spread,0.0010633329563024781,complementary
KO,Choquet 2-additive,market_excess_return,value_growth_spread,-8.493944114376407e-18,redundant
KO,Choquet 2-additive,momentum_spread,low_volatility_spread,6.871212873952394e-19,complementary
KO,Choquet 2-additive,momentum_spread,quality_spread,-1.7868031953505704e-17,redundant
KO,Choquet 2-additive,quality_spread,low_volatility_spread,9.592035130742849e-18,complementary
KO,Choquet 2-additive,sector_excess_return,low_volatility_spread,0.0733760310789546,complementary
KO,Choquet 2-additive,sector_excess_return,momentum_spread,-0.06128065311939189,redundant
KO,Choquet 2-additive,sector_excess_return,quality_spread,0.08621963219757235,complementary
KO,Choquet 2-additive,sector_excess_return,size_spread,0.022383795250712716,complementary
KO,Choquet 2-additive,sector_excess_return,value_growth_spread,5.2606005724244085e-18,complementary
KO,Choquet 2-additive,size_spread,low_volatility_spread,-2.475548969359793e-17,redundant
KO,Choquet 2-additive,size_spread,momentum_spread,-0.0029334623689917043,redundant
KO,Choquet 2-additive,size_spread,quality_spread,-0.026947078150002024,redundant
KO,Choquet 2-additive,size_spread,value_growth_spread,-9.844039410920967e-19,redundant
KO,Choquet 2-additive,value_growth_spread,low_volatility_spread,-5.86217385578913e-20,redundant
KO,Choquet 2-additive,value_growth_spread,momentum_spread,-3.321166288115701e-18,redundant
KO,Choquet 2-additive,value_growth_spread,quality_spread,-1.875563391468361e-18,redundant
KO,Choquet 2-additive L1,market_excess_return,low_volatility_spread,-6.325282292318269e-06,redundant
KO,Choquet 2-additive L1,market_excess_return,momentum_spread,2.6043896083522187e-06,complementary
KO,Choquet 2-additive L1,market_excess_return,quality_spread,-3.577835296666199e-05,redundant
KO,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.1280805235929531,complementary
KO,Choquet 2-additive L1,market_excess_return,size_spread,-3.4953657553556095e-05,redundant
KO,Choquet 2-additive L1,market_excess_return,value_growth_spread,-6.365814465858747e-06,redundant
KO,Choquet 2-additive L1,momentum_spread,low_volatility_spread,-3.1126595972061116e-05,redundant
KO,Choquet 2-additive L1,momentum_spread,quality_spread,-0.0023237766612258463,redundant
KO,Choquet 2-additive L1,quality_spread,low_volatility_spread,-6.162215456373314e-05,redundant
KO,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,-5.8554198737229576e-05,redundant
KO,Choquet 2-additive L1,sector_excess_return,momentum_spread,0.0007315308251673879,complementary
KO,Choquet 2-additive L1,sector_excess_return,quality_spread,-0.0013041352635128581,redundant
KO,Choquet 2-additive L1,sector_excess_return,size_spread,-0.0010586216274090043,redundant
KO,Choquet 2-additive L1,sector_excess_return,value_growth_spread,0.0004920123744696707,complementary
KO,Choquet 2-additive L1,size_spread,low_volatility_spread,-0.00011266715003198449,redundant
KO,Choquet 2-additive L1,size_spread,momentum_spread,-0.0003901481024373765,redundant
KO,Choquet 2-additive L1,size_spread,quality_spread,0.0006594423325077224,complementary
KO,Choquet 2-additive L1,size_spread,value_growth_spread,-7.636842583939674e-05,redundant
KO,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,4.313317642871498e-18,complementary
KO,Choquet 2-additive L1,value_growth_spread,momentum_spread,8.679038390746463e-18,complementary
KO,Choquet 2-additive L1,value_growth_spread,quality_spread,0.00021985828890047225,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,size_spread,quality_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
KO,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive,market_excess_return,low_volatility_spread,-2.638677037286596e-18,redundant
MSFT,Choquet 1-additive,market_excess_return,momentum_spread,-1.1403322224568915e-18,redundant
MSFT,Choquet 1-additive,market_excess_return,quality_spread,1.648890803988372e-18,complementary
MSFT,Choquet 1-additive,market_excess_return,sector_excess_return,4.642079364132467e-18,complementary
MSFT,Choquet 1-additive,market_excess_return,size_spread,6.723747535304637e-18,complementary
MSFT,Choquet 1-additive,market_excess_return,value_growth_spread,-9.235708443681988e-18,redundant
MSFT,Choquet 1-additive,momentum_spread,low_volatility_spread,-7.883053295780022e-19,redundant
MSFT,Choquet 1-additive,momentum_spread,quality_spread,2.981555974335153e-20,complementary
MSFT,Choquet 1-additive,quality_spread,low_volatility_spread,-1.3877787807814458e-18,redundant
MSFT,Choquet 1-additive,sector_excess_return,low_volatility_spread,-5.414234598849487e-18,redundant
MSFT,Choquet 1-additive,sector_excess_return,momentum_spread,-2.7045536130377206e-17,redundant
MSFT,Choquet 1-additive,sector_excess_return,quality_spread,-1.12666675757452e-18,redundant
MSFT,Choquet 1-additive,sector_excess_return,size_spread,-3.3059244180430134e-17,redundant
MSFT,Choquet 1-additive,sector_excess_return,value_growth_spread,6.492451071841064e-18,complementary
MSFT,Choquet 1-additive,size_spread,low_volatility_spread,-2.1760841103594478e-18,redundant
MSFT,Choquet 1-additive,size_spread,momentum_spread,-1.834221612847611e-18,redundant
MSFT,Choquet 1-additive,size_spread,quality_spread,-3.670927855673837e-18,redundant
MSFT,Choquet 1-additive,size_spread,value_growth_spread,8.256877169834921e-19,complementary
MSFT,Choquet 1-additive,value_growth_spread,low_volatility_spread,-7.883053295780022e-19,redundant
MSFT,Choquet 1-additive,value_growth_spread,momentum_spread,3.0230041198874477e-18,complementary
MSFT,Choquet 1-additive,value_growth_spread,quality_spread,1.1862978770612227e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive,market_excess_return,low_volatility_spread,-0.029871212401172294,redundant
MSFT,Choquet 2-additive,market_excess_return,momentum_spread,-0.03415877424164112,redundant
MSFT,Choquet 2-additive,market_excess_return,quality_spread,9.295094779492788e-18,complementary
MSFT,Choquet 2-additive,market_excess_return,sector_excess_return,0.15037682924820298,complementary
MSFT,Choquet 2-additive,market_excess_return,size_spread,-0.028373365328591693,redundant
MSFT,Choquet 2-additive,market_excess_return,value_growth_spread,0.003468033150726244,complementary
MSFT,Choquet 2-additive,momentum_spread,low_volatility_spread,0.010608012796482217,complementary
MSFT,Choquet 2-additive,momentum_spread,quality_spread,5.058291678769657e-19,complementary
MSFT,Choquet 2-additive,quality_spread,low_volatility_spread,-1.61907524424502e-17,redundant
MSFT,Choquet 2-additive,sector_excess_return,low_volatility_spread,-0.04058751507046981,redundant
MSFT,Choquet 2-additive,sector_excess_return,momentum_spread,-0.03149357233542552,redundant
MSFT,Choquet 2-additive,sector_excess_return,quality_spread,-1.013380815144745e-17,redundant
MSFT,Choquet 2-additive,sector_excess_return,size_spread,-0.020043332916545194,redundant
MSFT,Choquet 2-additive,sector_excess_return,value_growth_spread,0.0032379230889154785,complementary
MSFT,Choquet 2-additive,size_spread,low_volatility_spread,0.006298020585610951,complementary
MSFT,Choquet 2-additive,size_spread,momentum_spread,0.004234762951580364,complementary
MSFT,Choquet 2-additive,size_spread,quality_spread,-9.208622297593153e-18,redundant
MSFT,Choquet 2-additive,size_spread,value_growth_spread,-0.0007721994612462176,redundant
MSFT,Choquet 2-additive,value_growth_spread,low_volatility_spread,0.014778172566309897,complementary
MSFT,Choquet 2-additive,value_growth_spread,momentum_spread,-0.004823850804736495,redundant
MSFT,Choquet 2-additive,value_growth_spread,quality_spread,5.058291678769651e-19,complementary
MSFT,Choquet 2-additive L1,market_excess_return,low_volatility_spread,8.588414639031927e-05,complementary
MSFT,Choquet 2-additive L1,market_excess_return,momentum_spread,-0.00013359859845099752,redundant
MSFT,Choquet 2-additive L1,market_excess_return,quality_spread,-6.89626939109031e-05,redundant
MSFT,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.0019790174292253085,complementary
MSFT,Choquet 2-additive L1,market_excess_return,size_spread,0.0013928827765400378,complementary
MSFT,Choquet 2-additive L1,market_excess_return,value_growth_spread,-0.0019580471283753937,redundant
MSFT,Choquet 2-additive L1,momentum_spread,low_volatility_spread,-0.0004371078732681252,redundant
MSFT,Choquet 2-additive L1,momentum_spread,quality_spread,0.0020205901728365047,complementary
MSFT,Choquet 2-additive L1,quality_spread,low_volatility_spread,-8.957333932326525e-05,redundant
MSFT,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,-0.009215385638404865,redundant
MSFT,Choquet 2-additive L1,sector_excess_return,momentum_spread,0.000148220776802672,complementary
MSFT,Choquet 2-additive L1,sector_excess_return,quality_spread,-0.0035700801970196456,redundant
MSFT,Choquet 2-additive L1,sector_excess_return,size_spread,2.7543136816590877e-05,complementary
MSFT,Choquet 2-additive L1,sector_excess_return,value_growth_spread,0.0002310496779054561,complementary
MSFT,Choquet 2-additive L1,size_spread,low_volatility_spread,-0.001559485075542637,redundant
MSFT,Choquet 2-additive L1,size_spread,momentum_spread,0.0004095791142686147,complementary
MSFT,Choquet 2-additive L1,size_spread,quality_spread,-1.16804714049105e-17,redundant
MSFT,Choquet 2-additive L1,size_spread,value_growth_spread,-0.0011489520149981307,redundant
MSFT,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,-0.005577677518795556,redundant
MSFT,Choquet 2-additive L1,value_growth_spread,momentum_spread,-0.0013685984715119664,redundant
MSFT,Choquet 2-additive L1,value_growth_spread,quality_spread,-0.00012549000522528314,redundant
MSFT,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
