model,base model,class weight,probability calibration,threshold source,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,validation PR AUC,selection runtime seconds,refit runtime seconds,calibration runtime seconds,parameter count,calibration observations,calibration event prevalence,OOS folds,evaluation_structure
Choquistic 2-additive [unweighted],Choquistic 2-additive,unweighted,uncalibrated,selection validation,0.5300828664799253,0.11975834663220661,0.07497820401046207,0.7678571428571429,0.13661636219221604,0.06871864534610049,0.283528413318696,0.0896233616598165,0.0682095006090134,0.021413861050803104,0.021413861050803104,0.06655006572227787,0.6985383678440926,0.0682095006090134,0.07509764221627657,8.84977750008693,9.794170499953907,0.0,57.0,3451,0.06725324633312303,7,rolling_5y
Choquistic 2-additive [balanced],Choquistic 2-additive,balanced,uncalibrated,selection validation,0.5199579831932772,0.10946996885585891,0.07692307692307693,0.7767857142857143,0.13998390989541432,0.23601540842315716,0.6800906178807509,0.42738953089755993,0.0682095006090134,0.3591800302885465,0.3591800302885465,0.23938241149978617,0.6887941534713764,0.0682095006090134,0.07815080380728627,7.8015546999522485,8.80145079997601,0.0,57.0,3451,0.06725324633312303,7,rolling_5y
Choquistic 1-additive [balanced],Choquistic 1-additive,balanced,uncalibrated,selection validation,0.5422152194211017,0.08912215155854994,0.0677710843373494,0.8035714285714286,0.125,0.23840006254468346,0.6811557085295562,0.461944489656136,0.0682095006090134,0.39373498904712256,0.39373498904712256,0.19724762853452013,0.8087697929354446,0.0682095006090134,0.1133948615018063,2.1301680000615306,1.997000899980776,0.0,12.0,3451,0.06725324633312303,7,rolling_5y
Choquistic 1-additive [unweighted],Choquistic 1-additive,unweighted,uncalibrated,selection validation,0.519829598506069,0.07835829015006593,0.0714879467996675,0.7678571428571429,0.13079847908745248,0.06582805979598903,0.2688251333425799,0.06961289252953633,0.0682095006090134,0.0014033919205229256,0.0014033919205229256,0.06340402302474772,0.7326431181485993,0.0682095006090134,0.09722675677636365,2.3244773000478745,1.9979333000374027,0.0,12.0,3451,0.06725324633312303,7,rolling_5y
Logistic oriented [unweighted],Logistic oriented,unweighted,uncalibrated,selection validation,0.4562091503267974,0.05863710761180961,0.06537216828478964,0.9017857142857143,0.12190706095353047,0.3780774132592504,2.9961078525692098,0.4318883477203441,0.0682095006090134,0.3636788471113307,0.3636788471113307,0.030392054040687302,0.940925700365408,0.0682095006090134,0.0872961545360879,0.07052699994528666,0.04701570002362132,0.0,11.0,3451,0.06725324633312303,7,rolling_5y
Logistic [unweighted],Logistic,unweighted,uncalibrated,selection validation,0.4562091503267974,0.05863710761180961,0.06537216828478964,0.9017857142857143,0.12190706095353047,0.3780774132592504,2.9961078525692098,0.4318883477203441,0.0682095006090134,0.3636788471113307,0.3636788471113307,0.030392054040687302,0.940925700365408,0.0682095006090134,0.0872961545360879,0.06459670013282448,0.040809699916280806,0.0,11.0,3451,0.06725324633312303,7,rolling_5y
Logistic oriented [balanced],Logistic oriented,balanced,uncalibrated,selection validation,0.443890056022409,0.05768178071255593,0.06697612732095491,0.9017857142857143,0.12469135802469136,0.6086195423623375,4.547228044509088,0.7190846747229417,0.0682095006090134,0.6508751741139283,0.6508751741139283,0.084918449289514,0.9183922046285018,0.0682095006090134,0.07493512058455074,0.0820745000964962,0.052255199872888625,0.0,11.0,3451,0.06725324633312303,7,rolling_5y
Logistic [balanced],Logistic,balanced,uncalibrated,selection validation,0.443890056022409,0.05768178071255593,0.06697612732095491,0.9017857142857143,0.12469135802469136,0.6086195423623375,4.547228044509088,0.7190846747229417,0.0682095006090134,0.6508751741139283,0.6508751741139283,0.084918449289514,0.9183922046285018,0.0682095006090134,0.07493512058455074,0.06854850001400337,0.0453123000334017,0.0,11.0,3451,0.06725324633312303,7,rolling_5y
