fold,model,probability calibration,threshold source,calibration runtime seconds,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,base model,class weight,validation PR AUC,selection runtime seconds,refit runtime seconds,parameter count,calibration observations,calibration event prevalence,evaluation_structure
0,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.7586206896551724,0.23092043148286198,0.1111111111111111,0.9047619047619048,0.19791666666666666,0.22584126576480693,0.6861407841788351,0.4540112177205386,0.08300395256916997,0.3710072651513686,0.3710072651513686,0.32630949438730655,0.6758893280632411,0.08300395256916997,Choquistic 1-additive,balanced,0.033991034453990904,0.37609440000960603,0.3147387999924831,12.0,502,0.06772908366533864,rolling_5y
0,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.012999199971091002,0.7586206896551724,0.23092043148286198,0.1935483870967742,0.5714285714285714,0.2891566265060241,0.07290841645940296,0.26081226160814824,0.06843566893636382,0.08300395256916997,-0.014568283632806142,0.014568283632806142,0.07094433891789599,0.2450592885375494,0.08300395256916997,Choquistic 1-additive,balanced,0.033991034453990904,0.37609440000960603,0.3147387999924831,12.0,502,0.06772908366533864,rolling_5y
0,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.7678571428571428,0.2411160751455554,0.12244897959183673,0.8571428571428571,0.21428571428571427,0.07151698104388235,0.2574317545535041,0.0604590911891484,0.08300395256916997,-0.02254486138002157,0.02254486138002157,0.0317914264121138,0.5810276679841897,0.08300395256916997,Choquistic 1-additive,unweighted,0.03061485023142229,0.27359810000052676,0.24302709999028593,12.0,502,0.06772908366533864,rolling_5y
0,Choquistic 1-additive [unweighted] [sigmoid],sigmoid,calibration,0.013595800031907856,0.7678571428571428,0.2411160751455554,0.2413793103448276,0.6666666666666666,0.35443037974683544,0.07088499622580065,0.25376990942294375,0.07273232420468073,0.08300395256916997,-0.010271628364489235,0.010271628364489235,0.07944968351022394,0.22924901185770752,0.08300395256916997,Choquistic 1-additive,unweighted,0.03061485023142229,0.27359810000052676,0.24302709999028593,12.0,502,0.06772908366533864,rolling_5y
0,Choquistic 2-additive [balanced],uncalibrated,selection validation,0.0,0.7647783251231527,0.23598197965439946,0.08300395256916997,1.0,0.15328467153284672,0.22301709687058408,0.6866230767616035,0.44505514298893323,0.08300395256916997,0.36205119041976325,0.36205119041976325,0.024226306254704715,1.0,0.08300395256916997,Choquistic 2-additive,balanced,0.02559549647860667,0.9751654000137933,1.3072896000230685,57.0,502,0.06772908366533864,rolling_5y
0,Choquistic 2-additive [balanced] [sigmoid],sigmoid,calibration,0.014207800035364926,0.7647783251231527,0.23598197965439946,0.203125,0.6190476190476191,0.3058823529411765,0.0720779426115483,0.2576421127910519,0.07277240579300098,0.08300395256916997,-0.010231546776168984,0.010231546776168984,0.07528872391403342,0.25296442687747034,0.08300395256916997,Choquistic 2-additive,balanced,0.02559549647860667,0.9751654000137933,1.3072896000230685,57.0,502,0.06772908366533864,rolling_5y
0,Choquistic 2-additive [unweighted],uncalibrated,selection validation,0.0,0.7266009852216748,0.22999429097546337,0.08300395256916997,1.0,0.15328467153284672,0.07461017614142491,0.2784764069490423,0.04226676001979869,0.08300395256916997,-0.040737192549371276,0.040737192549371276,0.0023692268620793115,1.0,0.08300395256916997,Choquistic 2-additive,unweighted,0.02285589896404771,1.30226580001181,1.4788578000152484,57.0,502,0.06772908366533864,rolling_5y
0,Choquistic 2-additive [unweighted] [sigmoid],sigmoid,calibration,0.014630800054874271,0.7266009852216748,0.22999429097546337,0.16883116883116883,0.6190476190476191,0.2653061224489796,0.07245904316311966,0.26128621436622557,0.08148027173017143,0.08300395256916997,-0.0015236808389985368,0.0015236808389985368,0.07413854753745251,0.30434782608695654,0.08300395256916997,Choquistic 2-additive,unweighted,0.02285589896404771,1.30226580001181,1.4788578000152484,57.0,502,0.06772908366533864,rolling_5y
0,Choquistic model aggregator [balanced],uncalibrated,selection validation,0.0,0.528735632183908,0.14677480822019706,1.0,0.047619047619047616,0.09090909090909091,0.07679677103436387,0.28933460673768846,0.10815908658932039,0.08300395256916997,0.02515513402015042,0.02515513402015042,0.2277857139639779,0.003952569169960474,0.08300395256916997,Choquistic model aggregator,balanced,0.06428358999130855,0.08094909996725619,0.0,45.0,502,0.06772908366533864,rolling_5y
0,Choquistic model aggregator [balanced] [sigmoid],sigmoid,calibration,0.01050470001064241,0.528735632183908,0.14677480822019706,0.07462686567164178,0.23809523809523808,0.11363636363636363,0.0765063291787304,0.29180621151483366,0.058974567762230104,0.08300395256916997,-0.024029384806939863,0.024029384806939863,0.06893830798066493,0.2648221343873518,0.08300395256916997,Choquistic model aggregator,balanced,0.06428358999130855,0.08094909996725619,0.0,45.0,502,0.06772908366533864,rolling_5y
0,Choquistic model aggregator [unweighted],uncalibrated,selection validation,0.0,0.7842775041050902,0.2615119535182528,0.19101123595505617,0.8095238095238095,0.3090909090909091,0.07673884541523772,0.27533045574126785,0.08538405230561723,0.08300395256916997,0.002380099736447261,0.002380099736447261,0.060987801838076845,0.35177865612648224,0.08300395256916997,Choquistic model aggregator,unweighted,0.03975491952383405,0.17590549995657057,0.0,45.0,502,0.06772908366533864,rolling_5y
0,Choquistic model aggregator [unweighted] [sigmoid],sigmoid,calibration,0.011032099951989949,0.7842775041050902,0.2615119535182528,0.34615384615384615,0.42857142857142855,0.3829787234042553,0.0806594278921493,0.29527821918310465,0.09154004493062377,0.08300395256916997,0.008536092361453806,0.008536092361453806,0.08734356792150735,0.10276679841897234,0.08300395256916997,Choquistic model aggregator,unweighted,0.03975491952383405,0.17590549995657057,0.0,45.0,502,0.06772908366533864,rolling_5y
