fold,model,feature,Shapley importance
0,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],0.2579438064969797
0,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],0.25585392474455626
0,Choquistic model aggregator [unweighted],Rolling prior probability,1.318678962321703e-16
1,Choquistic 1-additive [balanced],average_equity_correlation_60d,1.6994486881518573e-17
1,Choquistic 1-additive [balanced],baa_credit_spread_pct,5.442425958779011e-16
1,Choquistic 1-additive [balanced],drawdown_severity,0.40638544192706805
1,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.20743195206279796
1,Choquistic 1-additive [balanced],liquidity_stress_20d,3.0749252316205966e-17
1,Choquistic 1-additive [balanced],market_loss_1d,0.17707220011307082
1,Choquistic 1-additive [balanced],negative_momentum_21d,7.247119908579917e-18
1,Choquistic 1-additive [balanced],realized_volatility_20d,0.20911040589706026
1,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,3.2237139224267396e-16
1,Choquistic 1-additive [balanced],vix,2.6146012954730555e-16
1,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-3.7756964317861275e-18
1,Choquistic 1-additive [unweighted],baa_credit_spread_pct,-2.720814505472424e-18
1,Choquistic 1-additive [unweighted],drawdown_severity,0.36968508438829145
1,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.20539029224034389
1,Choquistic 1-additive [unweighted],liquidity_stress_20d,-4.478093242472883e-18
1,Choquistic 1-additive [unweighted],market_loss_1d,0.19983574006315685
1,Choquistic 1-additive [unweighted],negative_momentum_21d,-3.8208980749607846e-18
1,Choquistic 1-additive [unweighted],realized_volatility_20d,0.22508888330821097
1,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,4.697698779415346e-18
1,Choquistic 1-additive [unweighted],vix,-5.0432771985293164e-18
1,Choquistic 2-additive [balanced],average_equity_correlation_60d,6.16115868981901e-15
1,Choquistic 2-additive [balanced],baa_credit_spread_pct,3.0504022514775554e-15
1,Choquistic 2-additive [balanced],drawdown_severity,0.12409691121842932
1,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.15992992608872117
1,Choquistic 2-additive [balanced],liquidity_stress_20d,0.12409691121843301
1,Choquistic 2-additive [balanced],market_loss_1d,0.22777828932200825
1,Choquistic 2-additive [balanced],negative_momentum_21d,0.09786239149034538
1,Choquistic 2-additive [balanced],realized_volatility_20d,0.05929441639096167
1,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,2.7745281688343816e-15
1,Choquistic 2-additive [balanced],vix,0.20694115427108856
1,Choquistic 2-additive [unweighted],average_equity_correlation_60d,3.7936473007925e-17
1,Choquistic 2-additive [unweighted],baa_credit_spread_pct,7.56283383923524e-18
1,Choquistic 2-additive [unweighted],drawdown_severity,0.23491128889545654
1,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.11516195375561844
1,Choquistic 2-additive [unweighted],liquidity_stress_20d,0.1363349688413478
1,Choquistic 2-additive [unweighted],market_loss_1d,0.22709929707296142
1,Choquistic 2-additive [unweighted],negative_momentum_21d,0.06727256549907314
1,Choquistic 2-additive [unweighted],realized_volatility_20d,0.09377616386105694
1,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,-8.113429662067198e-18
1,Choquistic 2-additive [unweighted],vix,0.12544376207448668
1,Choquistic model aggregator [balanced],Gradient boosting [balanced],-4.36670103815443e-17
1,Choquistic model aggregator [balanced],Logistic [balanced],3.943960955443469e-17
1,Choquistic model aggregator [balanced],Logistic oriented [balanced],6.465396132227783e-17
1,Choquistic model aggregator [balanced],Penalized logistic [balanced],1.0
1,Choquistic model aggregator [balanced],Rolling prior probability,1.7083982676704895e-17
1,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],-6.328451376036842e-18
1,Choquistic model aggregator [unweighted],Logistic [unweighted],6.417384188612229e-17
1,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],-7.190531863599116e-17
1,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],0.5225014497800039
1,Choquistic model aggregator [unweighted],Rolling prior probability,0.477498550219996
2,Choquistic 1-additive [balanced],average_equity_correlation_60d,-8.597111045486079e-17
2,Choquistic 1-additive [balanced],baa_credit_spread_pct,0.4866700191518849
2,Choquistic 1-additive [balanced],drawdown_severity,0.0624199631825558
2,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.07881195107226956
2,Choquistic 1-additive [balanced],liquidity_stress_20d,3.194079244279095e-17
2,Choquistic 1-additive [balanced],market_loss_1d,-5.757522262907492e-18
2,Choquistic 1-additive [balanced],negative_momentum_21d,0.21397102752770428
2,Choquistic 1-additive [balanced],realized_volatility_20d,0.15812703906558043
2,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,1.0000355486240345e-17
2,Choquistic 1-additive [balanced],vix,1.2597667721327052e-16
2,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-6.525420820940377e-18
2,Choquistic 1-additive [unweighted],baa_credit_spread_pct,0.5272156469941193
2,Choquistic 1-additive [unweighted],drawdown_severity,0.31809972428993316
2,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.08925869631249317
2,Choquistic 1-additive [unweighted],liquidity_stress_20d,7.164224721377022e-18
2,Choquistic 1-additive [unweighted],market_loss_1d,0.038894294577309044
2,Choquistic 1-additive [unweighted],negative_momentum_21d,0.026531637826146544
2,Choquistic 1-additive [unweighted],realized_volatility_20d,-7.004526856848759e-18
2,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,-4.480481611757245e-19
2,Choquistic 1-additive [unweighted],vix,3.377988367799314e-17
2,Choquistic 2-additive [balanced],average_equity_correlation_60d,0.028097988496107063
2,Choquistic 2-additive [balanced],baa_credit_spread_pct,0.3905319331950522
2,Choquistic 2-additive [balanced],drawdown_severity,0.03345085958586157
2,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.08651642110798843
2,Choquistic 2-additive [balanced],liquidity_stress_20d,2.7920277952253204e-17
2,Choquistic 2-additive [balanced],market_loss_1d,0.06721620658522881
2,Choquistic 2-additive [balanced],negative_momentum_21d,0.12761242040501475
2,Choquistic 2-additive [balanced],realized_volatility_20d,0.18520409231590718
2,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,0.08137007830884105
2,Choquistic 2-additive [balanced],vix,-2.5535688962459255e-17
2,Choquistic 2-additive [unweighted],average_equity_correlation_60d,-2.3840286125827045e-17
2,Choquistic 2-additive [unweighted],baa_credit_spread_pct,0.4070248856175022
2,Choquistic 2-additive [unweighted],drawdown_severity,0.04165162136521459
2,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.10637187223350207
2,Choquistic 2-additive [unweighted],liquidity_stress_20d,2.1076187759940556e-17
2,Choquistic 2-additive [unweighted],market_loss_1d,0.0919268406344568
2,Choquistic 2-additive [unweighted],negative_momentum_21d,0.05042982539882256
2,Choquistic 2-additive [unweighted],realized_volatility_20d,0.25216512935168134
2,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,0.050429825398822584
2,Choquistic 2-additive [unweighted],vix,4.1153075378872885e-17
2,Choquistic model aggregator [balanced],Gradient boosting [balanced],3.528899716132388e-16
2,Choquistic model aggregator [balanced],Logistic [balanced],1.563749896605196e-16
2,Choquistic model aggregator [balanced],Logistic oriented [balanced],-1.1842855251387138e-16
2,Choquistic model aggregator [balanced],Penalized logistic [balanced],6.217191827621804e-16
2,Choquistic model aggregator [balanced],Rolling prior probability,0.999999999999999
2,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],0.25132471106488213
2,Choquistic model aggregator [unweighted],Logistic [unweighted],0.2503314023408569
2,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],0.2503314032721635
2,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],0.24801248332209724
2,Choquistic model aggregator [unweighted],Rolling prior probability,2.104797817518526e-16
3,Choquistic 1-additive [balanced],average_equity_correlation_60d,-2.651231713598075e-15
3,Choquistic 1-additive [balanced],baa_credit_spread_pct,-8.580102251964991e-16
3,Choquistic 1-additive [balanced],drawdown_severity,-5.040888580628166e-15
3,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.38201864922507345
3,Choquistic 1-additive [balanced],liquidity_stress_20d,-2.0017001818346843e-15
3,Choquistic 1-additive [balanced],market_loss_1d,0.19682596865418572
3,Choquistic 1-additive [balanced],negative_momentum_21d,0.4211553821207461
3,Choquistic 1-additive [balanced],realized_volatility_20d,1.849667925924382e-14
3,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,-2.475464125327497e-15
3,Choquistic 1-additive [balanced],vix,-6.670546581286818e-15
3,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-5.0117261564165835e-17
3,Choquistic 1-additive [unweighted],baa_credit_spread_pct,3.01081273546884e-17
3,Choquistic 1-additive [unweighted],drawdown_severity,1.983821244069565e-16
3,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.45964499915790685
3,Choquistic 1-additive [unweighted],liquidity_stress_20d,1.0822470093942295e-18
3,Choquistic 1-additive [unweighted],market_loss_1d,0.12761950763316224
3,Choquistic 1-additive [unweighted],negative_momentum_21d,0.41273549320893094
3,Choquistic 1-additive [unweighted],realized_volatility_20d,-7.75102586694246e-17
3,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,1.2323035985490778e-18
3,Choquistic 1-additive [unweighted],vix,9.342552910749281e-18
3,Choquistic 2-additive [balanced],average_equity_correlation_60d,1.0815288361683314e-13
3,Choquistic 2-additive [balanced],baa_credit_spread_pct,7.942029300546901e-14
3,Choquistic 2-additive [balanced],drawdown_severity,2.9324166601959966e-13
3,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.39512094656561464
3,Choquistic 2-additive [balanced],liquidity_stress_20d,8.481981424246205e-14
3,Choquistic 2-additive [balanced],market_loss_1d,0.3252579070360313
3,Choquistic 2-additive [balanced],negative_momentum_21d,0.27391149165364465
3,Choquistic 2-additive [balanced],realized_volatility_20d,8.578524020767265e-14
3,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,0.005709654743737947
3,Choquistic 2-additive [balanced],vix,3.180655397247522e-13
3,Choquistic 2-additive [unweighted],average_equity_correlation_60d,-1.7678981901073292e-17
3,Choquistic 2-additive [unweighted],baa_credit_spread_pct,-4.6823052625092165e-18
3,Choquistic 2-additive [unweighted],drawdown_severity,-1.7563015732624143e-16
3,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.4681016150393114
3,Choquistic 2-additive [unweighted],liquidity_stress_20d,-7.960400749040462e-18
3,Choquistic 2-additive [unweighted],market_loss_1d,0.32098514456809896
3,Choquistic 2-additive [unweighted],negative_momentum_21d,0.18123322853053406
3,Choquistic 2-additive [unweighted],realized_volatility_20d,0.02968001186205624
3,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,1.1147194510901223e-17
3,Choquistic 2-additive [unweighted],vix,-8.43211344506577e-17
3,Choquistic model aggregator [balanced],Gradient boosting [balanced],-5.798072743280086e-20
3,Choquistic model aggregator [balanced],Logistic [balanced],1.1040726408197551e-17
3,Choquistic model aggregator [balanced],Logistic oriented [balanced],-7.719855497239583e-17
3,Choquistic model aggregator [balanced],Penalized logistic [balanced],1.0000000000000002
3,Choquistic model aggregator [balanced],Rolling prior probability,1.7458255907946805e-16
3,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],0.03507701874529517
3,Choquistic model aggregator [unweighted],Logistic [unweighted],0.32072602181553456
3,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],0.32072603208177597
3,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],0.323470927357394
3,Choquistic model aggregator [unweighted],Rolling prior probability,2.4887499468680593e-16
4,Choquistic 1-additive [balanced],average_equity_correlation_60d,9.559251691992405e-16
4,Choquistic 1-additive [balanced],baa_credit_spread_pct,1.0609166754642388e-15
4,Choquistic 1-additive [balanced],drawdown_severity,4.0274515589386743e-16
4,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.2578080677121617
4,Choquistic 1-additive [balanced],liquidity_stress_20d,1.7399159297772086e-17
4,Choquistic 1-additive [balanced],market_loss_1d,0.11765663541013903
4,Choquistic 1-additive [balanced],negative_momentum_21d,0.35365117500081356
4,Choquistic 1-additive [balanced],realized_volatility_20d,0.27088412187687766
4,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,-1.2895638153868988e-16
4,Choquistic 1-additive [balanced],vix,1.838053796325851e-15
4,Choquistic 1-additive [unweighted],average_equity_correlation_60d,0.09556784332217107
4,Choquistic 1-additive [unweighted],baa_credit_spread_pct,2.4241019712761352e-18
4,Choquistic 1-additive [unweighted],drawdown_severity,1.7230884162938399e-16
4,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.3933071108042429
4,Choquistic 1-additive [unweighted],liquidity_stress_20d,3.103112746421713e-18
4,Choquistic 1-additive [unweighted],market_loss_1d,0.00851209039955156
4,Choquistic 1-additive [unweighted],negative_momentum_21d,0.3366099903338574
4,Choquistic 1-additive [unweighted],realized_volatility_20d,-5.960384233680763e-17
4,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,7.230621930779259e-18
4,Choquistic 1-additive [unweighted],vix,0.16600296514017385
4,Choquistic 2-additive [balanced],average_equity_correlation_60d,-2.7593936740682016e-15
4,Choquistic 2-additive [balanced],baa_credit_spread_pct,2.502713331147108e-15
4,Choquistic 2-additive [balanced],drawdown_severity,1.098332073863097e-15
4,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.28850192847036127
4,Choquistic 2-additive [balanced],liquidity_stress_20d,0.22994335506338576
4,Choquistic 2-additive [balanced],market_loss_1d,0.2420390819768885
4,Choquistic 2-additive [balanced],negative_momentum_21d,0.22994335506337688
4,Choquistic 2-additive [balanced],realized_volatility_20d,0.009572279425984377
4,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,1.1019362594221436e-15
4,Choquistic 2-additive [balanced],vix,1.6504684642630324e-15
4,Choquistic 2-additive [unweighted],average_equity_correlation_60d,4.475723622805843e-17
4,Choquistic 2-additive [unweighted],baa_credit_spread_pct,-2.8215779005281917e-17
4,Choquistic 2-additive [unweighted],drawdown_severity,2.217297926303678e-16
4,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.40960214790878785
4,Choquistic 2-additive [unweighted],liquidity_stress_20d,0.09039785209121134
4,Choquistic 2-additive [unweighted],market_loss_1d,0.30417248524026363
4,Choquistic 2-additive [unweighted],negative_momentum_21d,0.09065607679214827
4,Choquistic 2-additive [unweighted],realized_volatility_20d,0.10517143796758878
4,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,3.21136079106772e-16
4,Choquistic 2-additive [unweighted],vix,-1.156876540828853e-16
4,Choquistic model aggregator [balanced],Gradient boosting [balanced],-9.695156554836506e-17
4,Choquistic model aggregator [balanced],Logistic [balanced],-1.8997618407665476e-16
4,Choquistic model aggregator [balanced],Logistic oriented [balanced],-6.375320035814624e-17
4,Choquistic model aggregator [balanced],Penalized logistic [balanced],0.9999999999999998
4,Choquistic model aggregator [balanced],Rolling prior probability,-1.476045542013286e-16
4,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],0.3127239054506806
4,Choquistic model aggregator [unweighted],Logistic [unweighted],0.3238273670275761
4,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],0.3238273710820265
4,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],0.03962135643971686
4,Choquistic model aggregator [unweighted],Rolling prior probability,-4.714833847415297e-17
5,Choquistic 1-additive [balanced],average_equity_correlation_60d,-7.212553039225587e-15
5,Choquistic 1-additive [balanced],baa_credit_spread_pct,-5.451457526150748e-15
5,Choquistic 1-additive [balanced],drawdown_severity,-9.052183149808957e-15
5,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.17879699703027885
5,Choquistic 1-additive [balanced],liquidity_stress_20d,-4.699473561680578e-15
5,Choquistic 1-additive [balanced],market_loss_1d,0.01521905506597309
5,Choquistic 1-additive [balanced],negative_momentum_21d,0.5670772170839637
5,Choquistic 1-additive [balanced],realized_volatility_20d,7.26496782560518e-15
5,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,0.23890673081981517
5,Choquistic 1-additive [balanced],vix,-7.782992510606197e-15
5,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-1.4166654761677743e-17
5,Choquistic 1-additive [unweighted],baa_credit_spread_pct,2.3705863020133886e-18
5,Choquistic 1-additive [unweighted],drawdown_severity,-7.351617322945561e-17
5,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.3057499722488509
5,Choquistic 1-additive [unweighted],liquidity_stress_20d,2.2598599059113308e-18
5,Choquistic 1-additive [unweighted],market_loss_1d,0.020974263205636473
5,Choquistic 1-additive [unweighted],negative_momentum_21d,0.4894886481942595
5,Choquistic 1-additive [unweighted],realized_volatility_20d,5.522822609291387e-17
5,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,0.18378711635124723
5,Choquistic 1-additive [unweighted],vix,-3.758868698553217e-18
5,Choquistic 2-additive [balanced],average_equity_correlation_60d,-2.1803160316279172e-14
5,Choquistic 2-additive [balanced],baa_credit_spread_pct,-1.7251957331448887e-14
5,Choquistic 2-additive [balanced],drawdown_severity,-2.6045747365537067e-14
5,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.22319054382232706
5,Choquistic 2-additive [balanced],liquidity_stress_20d,-1.7151226491918633e-14
5,Choquistic 2-additive [balanced],market_loss_1d,0.10208964714577137
5,Choquistic 2-additive [balanced],negative_momentum_21d,0.3478508017871444
5,Choquistic 2-additive [balanced],realized_volatility_20d,-4.226548514912235e-14
5,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,0.3268690072449013
5,Choquistic 2-additive [balanced],vix,-1.911967920775596e-14
5,Choquistic 2-additive [unweighted],average_equity_correlation_60d,4.0146528058846204e-17
5,Choquistic 2-additive [unweighted],baa_credit_spread_pct,5.681929403772422e-17
5,Choquistic 2-additive [unweighted],drawdown_severity,-1.9184578929691837e-16
5,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.23215985766247416
5,Choquistic 2-additive [unweighted],liquidity_stress_20d,-2.4995975770898712e-17
5,Choquistic 2-additive [unweighted],market_loss_1d,0.15172116960449522
5,Choquistic 2-additive [unweighted],negative_momentum_21d,0.21770516714828475
5,Choquistic 2-additive [unweighted],realized_volatility_20d,0.08345569913625334
5,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,0.3149581064484928
5,Choquistic 2-additive [unweighted],vix,-1.6873194208428887e-16
5,Choquistic model aggregator [balanced],Gradient boosting [balanced],-7.400925092032444e-17
5,Choquistic model aggregator [balanced],Logistic [balanced],1.1691591591537056e-16
5,Choquistic model aggregator [balanced],Logistic oriented [balanced],-3.86779555447742e-17
5,Choquistic model aggregator [balanced],Penalized logistic [balanced],0.3991135343548261
5,Choquistic model aggregator [balanced],Rolling prior probability,0.6008864656451741
5,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],-1.227767523852863e-16
5,Choquistic model aggregator [unweighted],Logistic [unweighted],-3.438065753261873e-18
5,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],-2.92735955099684e-17
5,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],1.4863423605192208e-17
5,Choquistic model aggregator [unweighted],Rolling prior probability,0.9999999999999998
6,Choquistic 1-additive [balanced],average_equity_correlation_60d,1.0634571964599812e-15
6,Choquistic 1-additive [balanced],baa_credit_spread_pct,5.436428444087324e-16
6,Choquistic 1-additive [balanced],drawdown_severity,4.465938098677648e-16
6,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,1.3953469421843531e-15
6,Choquistic 1-additive [balanced],liquidity_stress_20d,4.768917988866946e-16
6,Choquistic 1-additive [balanced],market_loss_1d,0.11704748967759898
6,Choquistic 1-additive [balanced],negative_momentum_21d,0.1834883711432557
6,Choquistic 1-additive [balanced],realized_volatility_20d,0.6994641391791395
6,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,1.3328626142318396e-15
6,Choquistic 1-additive [balanced],vix,-2.3198766643594165e-15
6,Choquistic 1-additive [unweighted],average_equity_correlation_60d,1.8452967054248416e-18
6,Choquistic 1-additive [unweighted],baa_credit_spread_pct,1.2913578174734886e-17
6,Choquistic 1-additive [unweighted],drawdown_severity,1.2876432545602917e-15
6,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.21885898311977653
6,Choquistic 1-additive [unweighted],liquidity_stress_20d,-2.07688990844314e-17
6,Choquistic 1-additive [unweighted],market_loss_1d,0.33709875834530906
6,Choquistic 1-additive [unweighted],negative_momentum_21d,0.013026128435015445
6,Choquistic 1-additive [unweighted],realized_volatility_20d,0.4310161300998929
6,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,4.90849860254265e-17
6,Choquistic 1-additive [unweighted],vix,-3.728450013267913e-17
6,Choquistic 2-additive [balanced],average_equity_correlation_60d,0.1300761891892252
6,Choquistic 2-additive [balanced],baa_credit_spread_pct,-4.121924121854434e-15
6,Choquistic 2-additive [balanced],drawdown_severity,-2.494603473192728e-15
6,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.15622715361598322
6,Choquistic 2-additive [balanced],liquidity_stress_20d,-3.636575225712759e-15
6,Choquistic 2-additive [balanced],market_loss_1d,0.10358356643187064
6,Choquistic 2-additive [balanced],negative_momentum_21d,0.2081675371998644
6,Choquistic 2-additive [balanced],realized_volatility_20d,0.23365975562108623
6,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,0.05817270717905062
6,Choquistic 2-additive [balanced],vix,0.11011309076293038
6,Choquistic 2-additive [unweighted],average_equity_correlation_60d,0.18236718702173255
6,Choquistic 2-additive [unweighted],baa_credit_spread_pct,3.906116762178988e-17
6,Choquistic 2-additive [unweighted],drawdown_severity,-7.782941182610092e-16
6,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.11350608490966485
6,Choquistic 2-additive [unweighted],liquidity_stress_20d,-4.3573260478278876e-17
6,Choquistic 2-additive [unweighted],market_loss_1d,0.24968667194275287
6,Choquistic 2-additive [unweighted],negative_momentum_21d,0.14410487111653766
6,Choquistic 2-additive [unweighted],realized_volatility_20d,0.30355873876348594
6,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,-1.4105722914605104e-16
6,Choquistic 2-additive [unweighted],vix,0.0067764462458276544
6,Choquistic model aggregator [balanced],Gradient boosting [balanced],-5.441577002006264e-16
6,Choquistic model aggregator [balanced],Logistic [balanced],8.049580295908995e-17
6,Choquistic model aggregator [balanced],Logistic oriented [balanced],-6.038238763574886e-17
6,Choquistic model aggregator [balanced],Penalized logistic [balanced],0.6692692186896867
6,Choquistic model aggregator [balanced],Rolling prior probability,0.3307307813103136
6,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],-5.733918000827472e-17
6,Choquistic model aggregator [unweighted],Logistic [unweighted],1.9785078426923436e-17
6,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],8.724156964395086e-17
6,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],-6.055970367563895e-16
6,Choquistic model aggregator [unweighted],Rolling prior probability,0.9999999999999998
