fold,model,probability calibration,threshold source,calibration runtime seconds,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,base model,class weight,validation PR AUC,selection runtime seconds,refit runtime seconds,parameter count,calibration observations,calibration event prevalence,evaluation_structure
0,Gradient boosting [balanced],uncalibrated,selection validation,0.0,0.610897435897436,0.06601192989933946,0.0,0.0,0.0,0.06102082311872283,0.2325587776385231,0.09010818101495495,0.05138339920948617,0.03872478180546878,0.03872478180546878,0.1880659822230183,0.05533596837944664,0.05138339920948617,Gradient boosting,balanced,0.02749710199184498,0.6710033999988809,0.11401700001442805,,502,0.0398406374501992,rolling_5y
0,Gradient boosting [balanced] [sigmoid],sigmoid,calibration,0.017128300038166344,0.610897435897436,0.06601192989933946,0.06086956521739131,0.5384615384615384,0.109375,0.04886244410049891,0.20392108011427462,0.040453257296851945,0.05138339920948617,-0.010930141912634223,0.010930141912634223,0.040073545366958396,0.45454545454545453,0.05138339920948617,Gradient boosting,balanced,0.02749710199184498,0.6710033999988809,0.11401700001442805,,502,0.0398406374501992,rolling_5y
0,Gradient boosting [unweighted],uncalibrated,selection validation,0.0,0.7326923076923078,0.10490384269077566,0.08176100628930817,1.0,0.1511627906976744,0.04998051792217822,0.22636533580685217,0.013577272923848917,0.05138339920948617,-0.03780612628563725,0.03780612628563725,0.008305771046657053,0.6284584980237155,0.05138339920948617,Gradient boosting,unweighted,0.019796754824265357,0.6863816000404768,0.10019790002843365,,502,0.0398406374501992,rolling_5y
0,Gradient boosting [unweighted] [sigmoid],sigmoid,calibration,0.019462800002656877,0.7326923076923078,0.10490384269077566,0.0916030534351145,0.9230769230769231,0.16666666666666666,0.048507766370660906,0.1994239673687995,0.04189462655950128,0.05138339920948617,-0.009488772649984885,0.009488772649984885,0.04022526045600337,0.5177865612648221,0.05138339920948617,Gradient boosting,unweighted,0.019796754824265357,0.6863816000404768,0.10019790002843365,,502,0.0398406374501992,rolling_5y
0,Logistic [balanced],uncalibrated,selection validation,0.0,0.760576923076923,0.19407992952345035,0.059880239520958084,0.7692307692307693,0.1111111111111111,0.3650683159854426,1.1727698064903291,0.5685084493508419,0.05138339920948617,0.5171250501413557,0.5171250501413557,0.5097874237795349,0.6600790513833992,0.05138339920948617,Logistic,balanced,0.031730331928275124,0.008059000014327466,0.006009699951391667,11.0,502,0.0398406374501992,rolling_5y
0,Logistic [balanced] [sigmoid],sigmoid,calibration,0.010009999969042838,0.760576923076923,0.19407992952345035,0.16666666666666666,0.6923076923076923,0.26865671641791045,0.047819416975785574,0.19291161712791316,0.04270432765608928,0.05138339920948617,-0.008679071553396887,0.008679071553396887,0.04580943214547466,0.2134387351778656,0.05138339920948617,Logistic,balanced,0.031730331928275124,0.008059000014327466,0.006009699951391667,11.0,502,0.0398406374501992,rolling_5y
0,Logistic [unweighted],uncalibrated,selection validation,0.0,0.7496794871794872,0.19792534110656873,0.08064516129032258,0.7692307692307693,0.145985401459854,0.0563180270710495,0.2135841278173422,0.059260556720842926,0.05138339920948617,0.007877157511356758,0.007877157511356758,0.024323889077981144,0.4901185770750988,0.05138339920948617,Logistic,unweighted,0.029478384759006347,0.007522900006733835,0.006372499978169799,11.0,502,0.0398406374501992,rolling_5y
0,Logistic [unweighted] [sigmoid],sigmoid,calibration,0.010898099979385734,0.2503205128205128,0.035500809836249814,0.0196078431372549,0.07692307692307693,0.03125,0.04890040616083781,0.20448348404662778,0.03996222534634882,0.05138339920948617,-0.011421173863137346,0.011421173863137346,0.040123435217881746,0.2015810276679842,0.05138339920948617,Logistic,unweighted,0.029478384759006347,0.007522900006733835,0.006372499978169799,11.0,502,0.0398406374501992,rolling_5y
0,Logistic oriented [balanced],uncalibrated,selection validation,0.0,0.760576923076923,0.19407992952345035,0.059880239520958084,0.7692307692307693,0.1111111111111111,0.3650683159854426,1.1727698064903291,0.5685084493508419,0.05138339920948617,0.5171250501413557,0.5171250501413557,0.5097874237795349,0.6600790513833992,0.05138339920948617,Logistic oriented,balanced,0.031730331928275124,0.009871500020381063,0.006601499975658953,11.0,502,0.0398406374501992,rolling_5y
0,Logistic oriented [balanced] [sigmoid],sigmoid,calibration,0.011307000007946044,0.760576923076923,0.19407992952345035,0.16666666666666666,0.6923076923076923,0.26865671641791045,0.047819416975785574,0.19291161712791316,0.04270432765608928,0.05138339920948617,-0.008679071553396887,0.008679071553396887,0.04580943214547466,0.2134387351778656,0.05138339920948617,Logistic oriented,balanced,0.031730331928275124,0.009871500020381063,0.006601499975658953,11.0,502,0.0398406374501992,rolling_5y
0,Logistic oriented [unweighted],uncalibrated,selection validation,0.0,0.7496794871794872,0.19792534110656873,0.08064516129032258,0.7692307692307693,0.145985401459854,0.0563180270710495,0.2135841278173422,0.059260556720842926,0.05138339920948617,0.007877157511356758,0.007877157511356758,0.024323889077981144,0.4901185770750988,0.05138339920948617,Logistic oriented,unweighted,0.029478384759006347,0.008908100018743426,0.006045199988875538,11.0,502,0.0398406374501992,rolling_5y
0,Logistic oriented [unweighted] [sigmoid],sigmoid,calibration,0.012458100041840225,0.2503205128205128,0.035500809836249814,0.0196078431372549,0.07692307692307693,0.03125,0.04890040616083781,0.20448348404662778,0.03996222534634882,0.05138339920948617,-0.011421173863137346,0.011421173863137346,0.040123435217881746,0.2015810276679842,0.05138339920948617,Logistic oriented,unweighted,0.029478384759006347,0.008908100018743426,0.006045199988875538,11.0,502,0.0398406374501992,rolling_5y
0,Penalized logistic [balanced],uncalibrated,selection validation,0.0,0.760576923076923,0.19407992952345035,0.06432748538011696,0.8461538461538461,0.11956521739130435,0.3645743104404053,1.171262197727921,0.5681965900404735,0.05138339920948617,0.5168131908309873,0.5168131908309873,0.48813400414618,0.6758893280632411,0.05138339920948617,Penalized logistic,balanced,0.0317320082972573,0.027617900050245225,0.005739499989431351,11.0,502,0.0398406374501992,rolling_5y
0,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.009805900044739246,0.760576923076923,0.19407992952345035,0.16363636363636364,0.6923076923076923,0.2647058823529412,0.04780889310563546,0.19281708077418525,0.04272863016112854,0.05138339920948617,-0.00865476904835763,0.00865476904835763,0.04584271335791652,0.21739130434782608,0.05138339920948617,Penalized logistic,balanced,0.0317320082972573,0.027617900050245225,0.005739499989431351,11.0,502,0.0398406374501992,rolling_5y
0,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,0.7509615384615385,0.19834498948457954,0.06896551724137931,0.7692307692307693,0.12658227848101267,0.056293804349509584,0.21320206596859145,0.05888542807597304,0.05138339920948617,0.007502028866486869,0.007502028866486869,0.021044133203221856,0.5731225296442688,0.05138339920948617,Penalized logistic,unweighted,0.026563109026449407,0.024639399955049157,0.004919499973766506,11.0,502,0.0398406374501992,rolling_5y
0,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.01031779998447746,0.7509615384615385,0.19834498948457954,0.1590909090909091,0.5384615384615384,0.24561403508771928,0.0488712123595999,0.2041014872462996,0.040015706394112824,0.05138339920948617,-0.011367692815373344,0.011367692815373344,0.040023431052881975,0.17391304347826086,0.05138339920948617,Penalized logistic,unweighted,0.026563109026449407,0.024639399955049157,0.004919499973766506,11.0,502,0.0398406374501992,rolling_5y
0,Rolling prior probability,uncalibrated,selection validation,0.0,0.5,0.05138339920948617,0.05138339920948617,1.0,0.09774436090225563,0.04923451835819687,0.2096668790504669,0.02921646746347941,0.05138339920948617,-0.022166931746006757,0.022166931746006757,0.01,1.0,0.05138339920948617,Rolling prior probability,not applicable,0.01856763925729443,0.004161600023508072,0.0022717000101692975,,502,0.0398406374501992,rolling_5y
0,Rolling prior probability [sigmoid],sigmoid,calibration,0.008844900003168732,0.5,0.05138339920948617,0.05138339920948617,1.0,0.09774436090225563,0.04887242008124453,0.2041172039517917,0.040013500965447694,0.05138339920948617,-0.011369898244038473,0.011369898244038473,0.01,1.0,0.05138339920948617,Rolling prior probability,not applicable,0.01856763925729443,0.004161600023508072,0.0022717000101692975,,502,0.0398406374501992,rolling_5y
1,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.5622489959839356,0.017216685053698822,0.012195121951219513,0.3333333333333333,0.023529411764705882,0.34980799288112824,0.9165615459478966,0.5835054781822304,0.011904761904761904,0.5716007162774686,0.5716007162774686,0.626980754407818,0.3253968253968254,0.011904761904761904,Choquistic 1-additive,balanced,0.08577408600889291,0.2878152999910526,0.26803560002008453,12.0,504,0.02976190476190476,rolling_5y
1,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.012938399973791093,0.5622489959839356,0.017216685053698822,0.0,0.0,0.0,0.01187353988456156,0.0663498831706731,0.015429862495831729,0.011904761904761904,0.003525100591069825,0.003525100591069825,0.11046203698501011,0.0,0.011904761904761904,Choquistic 1-additive,balanced,0.08577408600889291,0.2878152999910526,0.26803560002008453,12.0,504,0.02976190476190476,rolling_5y
1,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.5207496653279786,0.015786549707602338,0.012195121951219513,1.0,0.024096385542168676,0.01638210137038389,0.10323635030259809,0.06643323602776449,0.011904761904761904,0.05452847412300259,0.05452847412300259,0.035881863643738576,0.9761904761904762,0.011904761904761904,Choquistic 1-additive,unweighted,0.0871459200826932,0.2641050000092946,0.2938232999877073,12.0,504,0.02976190476190476,rolling_5y
1,Choquistic 1-additive [unweighted] [sigmoid],sigmoid,calibration,0.01254029996925965,0.5207496653279786,0.015786549707602338,0.0,0.0,0.0,0.011914911006805778,0.0671757672556278,0.015529552867846496,0.011904761904761904,0.0036247909630845922,0.0036247909630845922,0.14240213220140188,0.0,0.011904761904761904,Choquistic 1-additive,unweighted,0.0871459200826932,0.2641050000092946,0.2938232999877073,12.0,504,0.02976190476190476,rolling_5y
1,Choquistic 2-additive [balanced],uncalibrated,selection validation,0.0,0.6157965194109772,0.021591588080949783,0.0,0.0,0.0,0.2451967470878518,0.6867917783954968,0.4846426304146976,0.011904761904761904,0.47273786850993565,0.47273786850993565,0.5921234560024236,0.15079365079365079,0.011904761904761904,Choquistic 2-additive,balanced,0.09225949380477295,0.9224041000124998,1.2443789000390097,57.0,504,0.02976190476190476,rolling_5y
1,Choquistic 2-additive [balanced] [sigmoid],sigmoid,calibration,0.013575099990703166,0.6157965194109772,0.021591588080949783,0.0,0.0,0.0,0.011836608679861036,0.06528383197317357,0.015065148368512058,0.011904761904761904,0.003160386463750154,0.003160386463750154,0.11941902686402071,0.0,0.011904761904761904,Choquistic 2-additive,balanced,0.09225949380477295,0.9224041000124998,1.2443789000390097,57.0,504,0.02976190476190476,rolling_5y
1,Choquistic 2-additive [unweighted],uncalibrated,selection validation,0.0,0.5917001338688086,0.019128633194442524,0.011904761904761904,1.0,0.023529411764705882,0.013276003043989267,0.08374660417059598,0.046050268257027474,0.011904761904761904,0.03414550635226557,0.03414550635226557,0.007324263836666152,1.0,0.011904761904761904,Choquistic 2-additive,unweighted,0.06778046612436732,0.9453478999785148,1.1086204000166617,57.0,504,0.02976190476190476,rolling_5y
1,Choquistic 2-additive [unweighted] [sigmoid],sigmoid,calibration,0.013770799967460334,0.5917001338688086,0.019128633194442524,0.0,0.0,0.0,0.011898185740883435,0.06624552324844638,0.01595275741549869,0.011904761904761904,0.004047995510736785,0.004047995510736785,0.1467981873213324,0.0,0.011904761904761904,Choquistic 2-additive,unweighted,0.06778046612436732,0.9453478999785148,1.1086204000166617,57.0,504,0.02976190476190476,rolling_5y
1,Choquistic model aggregator [balanced],uncalibrated,selection validation,0.0,0.603748326639893,0.01924062144439941,0.0,0.0,0.0,0.18314981752997603,0.5556114296867528,0.4154167520708475,0.011904761904761904,0.4035119901660856,0.4035119901660856,0.6560213002076748,0.01984126984126984,0.011904761904761904,Choquistic model aggregator,balanced,0.09071097486620573,0.00989410001784563,0.0,15.0,504,0.02976190476190476,rolling_5y
1,Choquistic model aggregator [balanced] [sigmoid],sigmoid,calibration,0.00788680004188791,0.603748326639893,0.01924062144439941,0.0,0.0,0.0,0.011850182036871224,0.06578476008576431,0.011986366878225274,0.011904761904761904,8.160497346336969e-05,8.160497346336969e-05,0.07936797465942382,0.0,0.011904761904761904,Choquistic model aggregator,balanced,0.09071097486620573,0.00989410001784563,0.0,15.0,504,0.02976190476190476,rolling_5y
1,Choquistic model aggregator [unweighted],uncalibrated,selection validation,0.0,0.4444444444444444,0.013659640012872305,0.0,0.0,0.0,0.014535911943838953,0.09734497590857581,0.062148520734916175,0.011904761904761904,0.05024375883015427,0.05024375883015427,0.06728230521106855,0.07539682539682539,0.011904761904761904,Choquistic model aggregator,unweighted,0.08515450049257814,0.016670099983457476,0.0,15.0,504,0.02976190476190476,rolling_5y
1,Choquistic model aggregator [unweighted] [sigmoid],sigmoid,calibration,0.008638300001621246,0.4444444444444444,0.013659640012872305,0.0,0.0,0.0,0.012129230605791056,0.06943377850777883,0.020776675678142044,0.011904761904761904,0.00887191377338014,0.00887191377338014,0.20426284596038732,0.0,0.011904761904761904,Choquistic model aggregator,unweighted,0.08515450049257814,0.016670099983457476,0.0,15.0,504,0.02976190476190476,rolling_5y
1,Gradient boosting [balanced],uncalibrated,selection validation,0.0,0.6345381526104418,0.024807104896092662,0.0,0.0,0.0,0.05664440599430445,0.23382991809620948,0.17610641458020315,0.011904761904761904,0.16420165267544123,0.16420165267544123,0.6246008846661172,0.023809523809523808,0.011904761904761904,Gradient boosting,balanced,0.0979437397571189,0.6210616000462323,0.099415400007274,,504,0.02976190476190476,rolling_5y
1,Gradient boosting [balanced] [sigmoid],sigmoid,calibration,0.01811259996611625,0.6345381526104418,0.024807104896092662,0.017045454545454544,1.0,0.0335195530726257,0.012100640044446689,0.07139129816734364,0.02995681671263131,0.011904761904761904,0.018052054807869405,0.018052054807869405,0.027463424897413876,0.6984126984126984,0.011904761904761904,Gradient boosting,balanced,0.0979437397571189,0.6210616000462323,0.099415400007274,,504,0.02976190476190476,rolling_5y
1,Gradient boosting [unweighted],uncalibrated,selection validation,0.0,0.4538152610441767,0.013860830527497195,0.0,0.0,0.0,0.01570761118556235,0.09071859884882486,0.04781063536202993,0.011904761904761904,0.03590587345726803,0.03590587345726803,0.07389340530924202,0.08333333333333333,0.011904761904761904,Gradient boosting,unweighted,0.08080738051541816,0.6172996999812312,0.06087310001021251,,504,0.02976190476190476,rolling_5y
1,Gradient boosting [unweighted] [sigmoid],sigmoid,calibration,0.018107399984728545,0.4538152610441767,0.013860830527497195,0.0,0.0,0.0,0.012343531062605634,0.07431995536848277,0.03201007495828648,0.011904761904761904,0.020105313053524573,0.020105313053524573,0.04717185336619352,0.06746031746031746,0.011904761904761904,Gradient boosting,unweighted,0.08080738051541816,0.6172996999812312,0.06087310001021251,,504,0.02976190476190476,rolling_5y
1,Logistic [balanced],uncalibrated,selection validation,0.0,0.5836680053547523,0.01844942872140541,0.0,0.0,0.0,0.3954808149273748,1.0500218119452598,0.6171142468060985,0.011904761904761904,0.6052094849013366,0.6052094849013366,0.9131456812361289,0.031746031746031744,0.011904761904761904,Logistic,balanced,0.07160244688544594,0.008135699958074838,0.005804400017950684,11.0,504,0.02976190476190476,rolling_5y
1,Logistic [balanced] [sigmoid],sigmoid,calibration,0.010306700016371906,0.5836680053547523,0.01844942872140541,0.0,0.0,0.0,0.011866233131634868,0.06700723687139665,0.020443415902978324,0.011904761904761904,0.00853865399821642,0.00853865399821642,0.09254900354656179,0.0,0.011904761904761904,Logistic,balanced,0.07160244688544594,0.008135699958074838,0.005804400017950684,11.0,504,0.02976190476190476,rolling_5y
1,Logistic [unweighted],uncalibrated,selection validation,0.0,0.5742971887550201,0.01778656451265668,0.0,0.0,0.0,0.020470532551645236,0.1219766647659286,0.08619196781133866,0.011904761904761904,0.07428720590657675,0.07428720590657675,0.13253141420628162,0.09523809523809523,0.011904761904761904,Logistic,unweighted,0.06539652768260082,0.007348999963141978,0.00584189995424822,11.0,504,0.02976190476190476,rolling_5y
1,Logistic [unweighted] [sigmoid],sigmoid,calibration,0.009957300033420324,0.5742971887550201,0.01778656451265668,0.0,0.0,0.0,0.011880546815296154,0.06706121138115867,0.020040823644315413,0.011904761904761904,0.008136061739553509,0.008136061739553509,0.06728137814710955,0.0,0.011904761904761904,Logistic,unweighted,0.06539652768260082,0.007348999963141978,0.00584189995424822,11.0,504,0.02976190476190476,rolling_5y
1,Logistic oriented [balanced],uncalibrated,selection validation,0.0,0.5836680053547523,0.01844942872140541,0.0,0.0,0.0,0.3954808149273748,1.0500218119452598,0.6171142468060985,0.011904761904761904,0.6052094849013366,0.6052094849013366,0.9131456812361289,0.031746031746031744,0.011904761904761904,Logistic oriented,balanced,0.07160244688544594,0.009951199986971915,0.007009799999650568,11.0,504,0.02976190476190476,rolling_5y
1,Logistic oriented [balanced] [sigmoid],sigmoid,calibration,0.01216839998960495,0.5836680053547523,0.01844942872140541,0.0,0.0,0.0,0.011866233131634868,0.06700723687139665,0.020443415902978324,0.011904761904761904,0.00853865399821642,0.00853865399821642,0.09254900354656179,0.0,0.011904761904761904,Logistic oriented,balanced,0.07160244688544594,0.009951199986971915,0.007009799999650568,11.0,504,0.02976190476190476,rolling_5y
1,Logistic oriented [unweighted],uncalibrated,selection validation,0.0,0.5742971887550201,0.01778656451265668,0.0,0.0,0.0,0.020470532551645236,0.1219766647659286,0.08619196781133866,0.011904761904761904,0.07428720590657675,0.07428720590657675,0.13253141420628162,0.09523809523809523,0.011904761904761904,Logistic oriented,unweighted,0.06539652768260082,0.008727399981580675,0.005980100017040968,11.0,504,0.02976190476190476,rolling_5y
1,Logistic oriented [unweighted] [sigmoid],sigmoid,calibration,0.012137099984101951,0.5742971887550201,0.01778656451265668,0.0,0.0,0.0,0.011880546815296154,0.06706121138115867,0.020040823644315413,0.011904761904761904,0.008136061739553509,0.008136061739553509,0.06728137814710955,0.0,0.011904761904761904,Logistic oriented,unweighted,0.06539652768260082,0.008727399981580675,0.005980100017040968,11.0,504,0.02976190476190476,rolling_5y
1,Penalized logistic [balanced],uncalibrated,selection validation,0.0,0.603748326639893,0.01924062144439941,0.0,0.0,0.0,0.2770502582752299,0.7507219129712192,0.5212233464727075,0.011904761904761904,0.5093185845679457,0.5093185845679457,0.7229574552198467,0.01984126984126984,0.011904761904761904,Penalized logistic,balanced,0.09071097486620573,0.0270304000005126,0.004924100008793175,11.0,504,0.02976190476190476,rolling_5y
1,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.009999700007028878,0.603748326639893,0.01924062144439941,0.0,0.0,0.0,0.011804751229084115,0.06559678168084188,0.01730944498240388,0.011904761904761904,0.005404683077641977,0.005404683077641977,0.04014870496462562,0.0,0.011904761904761904,Penalized logistic,balanced,0.09071097486620573,0.0270304000005126,0.004924100008793175,11.0,504,0.02976190476190476,rolling_5y
1,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,0.536813922356091,0.01634258479145523,0.011904761904761904,1.0,0.023529411764705882,0.012740256457185921,0.0804750653235665,0.04209447777732858,0.011904761904761904,0.030189715872566678,0.030189715872566678,0.026424075195532085,1.0,0.011904761904761904,Penalized logistic,unweighted,0.09094920615296342,0.024297899974044412,0.004431100038345903,11.0,504,0.02976190476190476,rolling_5y
1,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.01128979999339208,0.536813922356091,0.01634258479145523,0.0,0.0,0.0,0.011783916350264932,0.06510327315524765,0.014390601255608523,0.011904761904761904,0.0024858393508466192,0.0024858393508466192,0.042800040660877774,0.0,0.011904761904761904,Penalized logistic,unweighted,0.09094920615296342,0.024297899974044412,0.004431100038345903,11.0,504,0.02976190476190476,rolling_5y
1,Rolling prior probability,uncalibrated,selection validation,0.0,0.5,0.011904761904761904,0.011904761904761904,1.0,0.023529411764705882,0.012622621338032727,0.07955732872203124,0.04122340425531914,0.011904761904761904,0.029318642350557235,0.029318642350557235,0.01,1.0,0.011904761904761904,Rolling prior probability,not applicable,0.05585106382978723,0.003707099996972829,0.001934400002937764,,504,0.02976190476190476,rolling_5y
1,Rolling prior probability [sigmoid],sigmoid,calibration,0.009139100031461567,0.5,0.011904761904761904,0.011904761904761904,1.0,0.023529411764705882,0.012090014905741483,0.07183340725761245,0.02998724948221228,0.011904761904761904,0.018082487577450377,0.018082487577450377,0.01,1.0,0.011904761904761904,Rolling prior probability,not applicable,0.05585106382978723,0.003707099996972829,0.001934400002937764,,504,0.02976190476190476,rolling_5y
2,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.5784313725490196,0.0824341773906266,0.08280254777070063,0.7647058823529411,0.14942528735632185,0.5932716199502274,1.7059509807518285,0.785359895474338,0.06772908366533864,0.7176308118089993,0.7176308118089993,0.7537934074314858,0.6254980079681275,0.06772908366533864,Choquistic 1-additive,balanced,0.08911882770312622,0.30274269997607917,0.2407975999522023,12.0,504,0.031746031746031744,rolling_5y
2,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.013830400013830513,0.5784313725490196,0.0824341773906266,0.0,0.0,0.0,0.06481850616699361,0.27125594376543066,0.025608092312150117,0.06772908366533864,-0.042120991353188524,0.042120991353188524,0.0565915282743065,0.00398406374501992,0.06772908366533864,Choquistic 1-additive,balanced,0.08911882770312622,0.30274269997607917,0.2407975999522023,12.0,504,0.031746031746031744,rolling_5y
2,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.5570638511814983,0.0783673392511127,0.07954545454545454,0.4117647058823529,0.13333333333333333,0.06731037089064709,0.2614923181729218,0.10618229888342354,0.06772908366533864,0.038453215218084896,0.038453215218084896,0.11871169773149172,0.350597609561753,0.06772908366533864,Choquistic 1-additive,unweighted,0.08045236781369018,0.3021149000269361,0.34965550003107637,12.0,504,0.031746031746031744,rolling_5y
