,Shapley importance
market_loss_1d,0.4589060422277952
lagged_portfolio_loss_1d,0.40884061173939074
realized_volatility_20d,0.04737425019992463
term_spread_10y_2y_pct,0.04415671053876667
liquidity_stress_20d,0.0354617424203878
average_equity_correlation_60d,0.004253247827006804
baa_credit_spread_pct,0.00029377659098769166
negative_momentum_21d,0.0002888556999456336
vix,0.00021677114545061923
drawdown_severity,0.00020799161034450913
