,Shapley importance
market_loss_1d,0.39504646902171764
lagged_portfolio_loss_1d,0.33756209307876855
term_spread_10y_2y_pct,0.07573565354844206
liquidity_stress_20d,0.06406319997035563
realized_volatility_20d,0.06328082063073452
average_equity_correlation_60d,0.038898825409725515
vix,0.021129066964571872
baa_credit_spread_pct,0.0042132188731430565
negative_momentum_21d,7.065250254099669e-05
drawdown_severity,-6.5911971921666975e-18
