fold,model,feature,training_correlation,absolute_training_correlation,minimum_absolute_correlation,meets_correlation_threshold,subperiod_sign_agreement,sign_stable,stability_required,orientation_supported,orientation_sign,transformation,orientation_training_observations,orientation_source,training_subperiod_1_correlation,training_subperiod_2_correlation,training_subperiod_3_correlation
0,Choquistic 1-additive [balanced],average_equity_correlation_60d,-0.03403221837449887,0.03403221837449887,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.10879151289594155,-0.19638679522382527,0.0814686110079251
0,Choquistic 1-additive [balanced],baa_credit_spread_pct,0.13736924598933653,0.13736924598933653,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.04334505695272051,-0.1300892523262831,0.1884363816606906
0,Choquistic 1-additive [balanced],drawdown_severity,0.01472522345795448,0.01472522345795448,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.03339423886385306,-0.13293888858267175,0.06545887333682976
0,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,-0.07640871879425779,0.07640871879425779,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.2440312122055236,-0.05018297734752087,-0.0392599013940648
0,Choquistic 1-additive [balanced],liquidity_stress_20d,0.07892232615290477,0.07892232615290477,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.2079042728297772,-0.08270183215851774,0.299013515820304
0,Choquistic 1-additive [balanced],market_loss_1d,-0.03210616412909199,0.03210616412909199,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.09888589197701182,-0.04553124253347529,0.004249820123167372
0,Choquistic 1-additive [balanced],negative_momentum_21d,0.1325782577054893,0.1325782577054893,0.2,False,1.0,True,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.03536951141651342,0.010889547856674345,0.2695490554349236
0,Choquistic 1-additive [balanced],realized_volatility_20d,0.07876487551804501,0.07876487551804501,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.18807785563631874,-0.12513970758496307,0.24651987802590467
0,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,-0.0060896989483150265,0.0060896989483150265,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.10335423588530311,-0.007621702393619087,0.5332481097512449
0,Choquistic 1-additive [balanced],vix,0.03447501871828307,0.03447501871828307,0.2,False,0.6666666666666666,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.09542647127645366,-0.13890989315140206,0.12539341625947423
0,Choquistic 1-additive [unweighted],average_equity_correlation_60d,-0.03403221837449887,0.03403221837449887,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),0.10879151289594155,-0.19638679522382527,0.0814686110079251
0,Choquistic 1-additive [unweighted],baa_credit_spread_pct,0.13736924598933653,0.13736924598933653,0.2,False,0.3333333333333333,False,False,False,1.0,unchanged (below absolute correlation threshold),370,training only (frozen before validation refit),-0.04334505695272051,-0.1300892523262831,0.1884363816606906
