fold,model,feature,Shapley importance
0,Choquistic 1-additive [balanced],average_equity_correlation_60d,2.393008656572703e-16
0,Choquistic 1-additive [balanced],baa_credit_spread_pct,0.3277405890605228
0,Choquistic 1-additive [balanced],drawdown_severity,9.448148071444223e-17
0,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.2619170894235415
0,Choquistic 1-additive [balanced],liquidity_stress_20d,-2.0750209792813344e-18
0,Choquistic 1-additive [balanced],market_loss_1d,0.08172750470109169
0,Choquistic 1-additive [balanced],negative_momentum_21d,0.09152432040129092
0,Choquistic 1-additive [balanced],realized_volatility_20d,-2.250279141231171e-16
0,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,0.23709049641355223
0,Choquistic 1-additive [balanced],vix,1.2640210825025788e-17
0,Choquistic 1-additive [unweighted],average_equity_correlation_60d,8.53197829882709e-18
0,Choquistic 1-additive [unweighted],baa_credit_spread_pct,0.2662284323670889
0,Choquistic 1-additive [unweighted],drawdown_severity,-7.096860532660195e-18
0,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.23525419604827263
0,Choquistic 1-additive [unweighted],liquidity_stress_20d,-1.0557151668309812e-17
0,Choquistic 1-additive [unweighted],market_loss_1d,0.2784272479379304
0,Choquistic 1-additive [unweighted],negative_momentum_21d,0.0337847391394431
0,Choquistic 1-additive [unweighted],realized_volatility_20d,-3.795172419543639e-17
0,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,0.1863053845072713
0,Choquistic 1-additive [unweighted],vix,9.462341375366087e-18
0,Choquistic 2-additive [balanced],average_equity_correlation_60d,-1.1344395721908238e-14
0,Choquistic 2-additive [balanced],baa_credit_spread_pct,0.23401014296799152
0,Choquistic 2-additive [balanced],drawdown_severity,-8.543028300367136e-15
0,Choquistic 2-additive [balanced],lagged_portfolio_loss_1d,0.15922917861612565
0,Choquistic 2-additive [balanced],liquidity_stress_20d,-1.3345543769143666e-13
0,Choquistic 2-additive [balanced],market_loss_1d,0.10407530180716634
0,Choquistic 2-additive [balanced],negative_momentum_21d,0.22052883175457472
0,Choquistic 2-additive [balanced],realized_volatility_20d,-1.1867091759232802e-14
0,Choquistic 2-additive [balanced],term_spread_10y_2y_pct,0.28215654485431424
0,Choquistic 2-additive [balanced],vix,-7.268926747631137e-15
0,Choquistic 2-additive [unweighted],average_equity_correlation_60d,1.4983707399788e-16
0,Choquistic 2-additive [unweighted],baa_credit_spread_pct,0.27321876097672465
0,Choquistic 2-additive [unweighted],drawdown_severity,-3.209410087896507e-16
0,Choquistic 2-additive [unweighted],lagged_portfolio_loss_1d,0.07961945223463017
0,Choquistic 2-additive [unweighted],liquidity_stress_20d,0.02090289917003546
0,Choquistic 2-additive [unweighted],market_loss_1d,0.17766168096677057
0,Choquistic 2-additive [unweighted],negative_momentum_21d,0.1828048257068659
0,Choquistic 2-additive [unweighted],realized_volatility_20d,2.8685833644302335e-18
0,Choquistic 2-additive [unweighted],term_spread_10y_2y_pct,0.26579238094497243
0,Choquistic 2-additive [unweighted],vix,-4.994231479776157e-17
0,Choquistic model aggregator [balanced],Explicit interactions [balanced],7.875093537070191e-17
0,Choquistic model aggregator [balanced],Gradient boosting [balanced],-4.073481690506054e-17
0,Choquistic model aggregator [balanced],Logistic [balanced],-3.24253851552601e-17
0,Choquistic model aggregator [balanced],Logistic oriented [balanced],7.405256793307687e-17
0,Choquistic model aggregator [balanced],MLP [balanced],0.5120267650788399
0,Choquistic model aggregator [balanced],Penalized logistic [balanced],-6.02635669697079e-17
0,Choquistic model aggregator [balanced],RBF SVM [balanced],2.334861703432469e-16
0,Choquistic model aggregator [balanced],Random forest [balanced],0.487973234921159
0,Choquistic model aggregator [balanced],Rolling prior probability,4.679296197829269e-17
0,Choquistic model aggregator [unweighted],Explicit interactions [unweighted],0.1992532427060411
0,Choquistic model aggregator [unweighted],Gradient boosting [unweighted],0.20318501847451503
0,Choquistic model aggregator [unweighted],Logistic [unweighted],0.20348534301345136
0,Choquistic model aggregator [unweighted],Logistic oriented [unweighted],0.2034853395342123
0,Choquistic model aggregator [unweighted],MLP [unweighted],-1.8640096038198998e-17
0,Choquistic model aggregator [unweighted],Penalized logistic [unweighted],-7.387599509888304e-18
0,Choquistic model aggregator [unweighted],RBF SVM [unweighted],0.19059105627178013
0,Choquistic model aggregator [unweighted],Random forest [unweighted],6.476471312353345e-17
0,Choquistic model aggregator [unweighted],Rolling prior probability,3.343192718982404e-17
0,Fuzzy Choquet neural network [balanced],average_equity_correlation_60d,-8.374723038337333e-16
0,Fuzzy Choquet neural network [balanced],baa_credit_spread_pct,0.23400983870920505
0,Fuzzy Choquet neural network [balanced],drawdown_severity,1.5420351264269184e-15
0,Fuzzy Choquet neural network [balanced],lagged_portfolio_loss_1d,0.15922925618690056
0,Fuzzy Choquet neural network [balanced],liquidity_stress_20d,2.267264836000447e-14
0,Fuzzy Choquet neural network [balanced],market_loss_1d,0.10407549413017148
0,Fuzzy Choquet neural network [balanced],negative_momentum_21d,0.22052886872998023
0,Fuzzy Choquet neural network [balanced],realized_volatility_20d,1.805491408104518e-15
0,Fuzzy Choquet neural network [balanced],term_spread_10y_2y_pct,0.28215654224371556
0,Fuzzy Choquet neural network [balanced],vix,2.4241465260163096e-15
0,Fuzzy Choquet neural network [unweighted],average_equity_correlation_60d,-7.119405383778979e-17
0,Fuzzy Choquet neural network [unweighted],baa_credit_spread_pct,0.27321880988818337
0,Fuzzy Choquet neural network [unweighted],drawdown_severity,-7.096881477248529e-16
0,Fuzzy Choquet neural network [unweighted],lagged_portfolio_loss_1d,0.07961940235075653
0,Fuzzy Choquet neural network [unweighted],liquidity_stress_20d,0.020903655453956227
0,Fuzzy Choquet neural network [unweighted],market_loss_1d,0.17766163918098296
0,Fuzzy Choquet neural network [unweighted],negative_momentum_21d,0.18280456738653958
0,Fuzzy Choquet neural network [unweighted],realized_volatility_20d,-3.583488443700372e-17
0,Fuzzy Choquet neural network [unweighted],term_spread_10y_2y_pct,0.2657919257395821
0,Fuzzy Choquet neural network [unweighted],vix,-2.739570880006307e-16
1,Choquistic 1-additive [balanced],average_equity_correlation_60d,-7.24572684489593e-17
1,Choquistic 1-additive [balanced],baa_credit_spread_pct,-5.647329443610742e-16
1,Choquistic 1-additive [balanced],drawdown_severity,0.6075800857617961
1,Choquistic 1-additive [balanced],lagged_portfolio_loss_1d,0.1410057429777219
1,Choquistic 1-additive [balanced],liquidity_stress_20d,2.2358097043862217e-17
1,Choquistic 1-additive [balanced],market_loss_1d,0.15136015229591884
1,Choquistic 1-additive [balanced],negative_momentum_21d,-1.0249599699177993e-16
1,Choquistic 1-additive [balanced],realized_volatility_20d,0.10005401896455982
1,Choquistic 1-additive [balanced],term_spread_10y_2y_pct,-4.4368189413970734e-16
1,Choquistic 1-additive [balanced],vix,1.5699463022312725e-16
1,Choquistic 1-additive [unweighted],average_equity_correlation_60d,2.2796047981870194e-17
1,Choquistic 1-additive [unweighted],baa_credit_spread_pct,7.689843373945502e-18
1,Choquistic 1-additive [unweighted],drawdown_severity,0.44083171499530327
1,Choquistic 1-additive [unweighted],lagged_portfolio_loss_1d,0.15832088519655252
1,Choquistic 1-additive [unweighted],liquidity_stress_20d,8.673504969084481e-18
1,Choquistic 1-additive [unweighted],market_loss_1d,0.18876857781260514
1,Choquistic 1-additive [unweighted],negative_momentum_21d,1.1341930974545171e-18
1,Choquistic 1-additive [unweighted],realized_volatility_20d,0.21207882199553937
1,Choquistic 1-additive [unweighted],term_spread_10y_2y_pct,8.822674099953139e-18
1,Choquistic 1-additive [unweighted],vix,1.12659499458803e-18
1,Choquistic 2-additive [balanced],average_equity_correlation_60d,-9.573978439355577e-15
