,market_excess_return,sector_excess_return,size_spread,value_growth_spread,momentum_spread,quality_spread,low_volatility_spread
market_excess_return,0.0,-0.017356073174511474,0.02774537176614605,0.03696942711073093,0.0004109389824374208,0.038563643774085395,0.011138433358807447
sector_excess_return,-0.017356073174511474,0.0,-0.01866950737522741,0.018987340373417236,-0.03962979452301913,0.022168008232895026,-0.007436711422262652
size_spread,0.02774537176614605,-0.01866950737522741,0.0,0.012153224048033566,-0.007268257443541192,-0.03789469210890266,0.025463466052971562
value_growth_spread,0.03696942711073093,0.018987340373417236,0.012153224048033566,0.0,-0.013974449955912252,0.018955627538697936,0.02930536375411627
momentum_spread,0.0004109389824374208,-0.03962979452301913,-0.007268257443541192,-0.013974449955912252,0.0,0.011369206584076868,0.06660500538619372
quality_spread,0.038563643774085395,0.022168008232895026,-0.03789469210890266,0.018955627538697936,0.011369206584076868,0.0,-0.018808828687386973
low_volatility_spread,0.011138433358807447,-0.007436711422262652,0.025463466052971562,0.02930536375411627,0.06660500538619372,-0.018808828687386973,0.0
