fold,model,probability calibration,threshold source,calibration runtime seconds,ROC AUC,PR AUC,Precision,Recall,F1,Brier,Log loss,Mean predicted probability,Observed event prevalence,Calibration gap,Absolute calibration gap,Threshold,Predicted event rate,Observed event rate,base model,class weight,validation PR AUC,selection runtime seconds,refit runtime seconds,parameter count,calibration observations,calibration event prevalence,evaluation_structure
2,Gradient boosting [unweighted] [sigmoid],sigmoid,calibration,0.01864319999003783,0.37073906485671193,0.09290684754683888,0.07142857142857142,0.16666666666666666,0.1,0.11258347004082035,0.4362407252758863,0.03726917037211001,0.11952191235059761,-0.08225274197848761,0.08225274197848761,0.04187335727906398,0.2788844621513944,0.11952191235059761,Gradient boosting,unweighted,0.03857765209616082,0.640837199985981,0.07859869999811053,,495,0.04242424242424243,rolling_5y
2,Logistic [balanced],uncalibrated,selection validation,0.0,0.3070889894419306,0.0830854359469183,0.11952191235059761,1.0,0.21352313167259787,0.6289493268486771,2.4315398225338662,0.7746616523528398,0.11952191235059761,0.6551397400022422,0.6551397400022422,4.998239740966946e-12,1.0,0.11952191235059761,Logistic,balanced,0.030679890523562913,0.008793999964836985,0.006889300013426691,11.0,495,0.04242424242424243,rolling_5y
2,Logistic [balanced] [sigmoid],sigmoid,calibration,0.010809300001710653,0.3070889894419306,0.0830854359469183,0.11646586345381527,0.9666666666666667,0.2078853046594982,0.3377284919057896,0.9951586768527377,0.500929218161514,0.11952191235059761,0.3814073058109164,0.3814073058109164,0.09570278642579745,0.9920318725099602,0.11952191235059761,Logistic,balanced,0.030679890523562913,0.008793999964836985,0.006889300013426691,11.0,495,0.04242424242424243,rolling_5y
2,Logistic [unweighted],uncalibrated,selection validation,0.0,0.26998491704374056,0.07920401785411159,0.11952191235059761,1.0,0.21352313167259787,0.3275402483190125,1.2417740085715556,0.3793933304455372,0.11952191235059761,0.2598714180949396,0.2598714180949396,1.5204515066338294e-10,1.0,0.11952191235059761,Logistic,unweighted,0.03173405687454986,0.010173999995458871,0.006672199990134686,11.0,495,0.04242424242424243,rolling_5y
2,Logistic [unweighted] [sigmoid],sigmoid,calibration,0.011672599997837096,0.26998491704374056,0.07920401785411159,0.09090909090909091,0.7,0.16091954022988506,0.20233423225228495,0.6136679426176924,0.3006373440556678,0.11952191235059761,0.18111543170507016,0.18111543170507016,0.11144642503082267,0.9203187250996016,0.11952191235059761,Logistic,unweighted,0.03173405687454986,0.010173999995458871,0.006672199990134686,11.0,495,0.04242424242424243,rolling_5y
2,Logistic oriented [balanced],uncalibrated,selection validation,0.0,0.3070889894419306,0.0830854359469183,0.11952191235059761,1.0,0.21352313167259787,0.6289493268486771,2.4315398225338662,0.7746616523528398,0.11952191235059761,0.6551397400022422,0.6551397400022422,4.998239740966946e-12,1.0,0.11952191235059761,Logistic oriented,balanced,0.030679890523562913,0.009201500040944666,0.007284499995876104,11.0,495,0.04242424242424243,rolling_5y
2,Logistic oriented [balanced] [sigmoid],sigmoid,calibration,0.012308000004850328,0.3070889894419306,0.0830854359469183,0.11646586345381527,0.9666666666666667,0.2078853046594982,0.3377284919057896,0.9951586768527377,0.500929218161514,0.11952191235059761,0.3814073058109164,0.3814073058109164,0.09570278642579745,0.9920318725099602,0.11952191235059761,Logistic oriented,balanced,0.030679890523562913,0.009201500040944666,0.007284499995876104,11.0,495,0.04242424242424243,rolling_5y
2,Logistic oriented [unweighted],uncalibrated,selection validation,0.0,0.26998491704374056,0.07920401785411159,0.11952191235059761,1.0,0.21352313167259787,0.3275402483190125,1.2417740085715556,0.3793933304455372,0.11952191235059761,0.2598714180949396,0.2598714180949396,1.5204515066338294e-10,1.0,0.11952191235059761,Logistic oriented,unweighted,0.03173405687454986,0.01070439995964989,0.008110700000543147,11.0,495,0.04242424242424243,rolling_5y
2,Logistic oriented [unweighted] [sigmoid],sigmoid,calibration,0.013779200031422079,0.26998491704374056,0.07920401785411159,0.09090909090909091,0.7,0.16091954022988506,0.20233423225228495,0.6136679426176924,0.3006373440556678,0.11952191235059761,0.18111543170507016,0.18111543170507016,0.11144642503082267,0.9203187250996016,0.11952191235059761,Logistic oriented,unweighted,0.03173405687454986,0.01070439995964989,0.008110700000543147,11.0,495,0.04242424242424243,rolling_5y
2,Penalized logistic [balanced],uncalibrated,selection validation,0.0,0.5508295625942685,0.12861845553441628,0.11952191235059761,1.0,0.21352313167259787,0.38242579831875845,0.9807020965457898,0.6419510806601277,0.11952191235059761,0.5224291683095301,0.5224291683095301,0.03149219243922809,1.0,0.11952191235059761,Penalized logistic,balanced,0.03378359925793056,0.028458899992983788,0.004804800031706691,11.0,495,0.04242424242424243,rolling_5y
2,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.010064199974294752,0.5508295625942685,0.12861845553441628,0.14814814814814814,0.9333333333333333,0.2557077625570776,0.11714967475782123,0.3918496083394382,0.18327047119953307,0.11952191235059761,0.06374855884893546,0.06374855884893546,0.10440487156832699,0.7529880478087649,0.11952191235059761,Penalized logistic,balanced,0.03378359925793056,0.028458899992983788,0.004804800031706691,11.0,495,0.04242424242424243,rolling_5y
2,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,0.451131221719457,0.10345677645838608,0.11952191235059761,1.0,0.21352313167259787,0.1122697446504436,0.3942605624456963,0.10734974410115634,0.11952191235059761,-0.01217216824944127,0.01217216824944127,0.0002807041453792933,1.0,0.11952191235059761,Penalized logistic,unweighted,0.03510608349940043,0.027047799958381802,0.0048467000015079975,11.0,495,0.04242424242424243,rolling_5y
2,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.011235399986617267,0.451131221719457,0.10345677645838608,0.12448132780082988,1.0,0.22140221402214022,0.32586739723695074,0.9482897008332223,0.4981707662065525,0.11952191235059761,0.37864885385595487,0.37864885385595487,0.10997089632843071,0.9601593625498008,0.11952191235059761,Penalized logistic,unweighted,0.03510608349940043,0.027047799958381802,0.0048467000015079975,11.0,495,0.04242424242424243,rolling_5y
2,Rolling prior probability,uncalibrated,selection validation,0.0,0.5,0.11952191235059761,0.11952191235059761,1.0,0.21352313167259787,0.11059472139728474,0.4089489896381121,0.046321525885558594,0.11952191235059761,-0.07320038646503901,0.07320038646503901,0.009999999999999998,1.0,0.11952191235059761,Rolling prior probability,not applicable,0.04619565217391304,0.00414259999524802,0.0019881000043824315,,495,0.04242424242424243,rolling_5y
2,Rolling prior probability [sigmoid],sigmoid,calibration,0.009902800025884062,0.5,0.11952191235059761,0.11952191235059761,1.0,0.21352313167259787,0.11115472469523387,0.4155462356469987,0.04259142504822706,0.11952191235059761,-0.07693048730237055,0.07693048730237055,0.009999999999999998,1.0,0.11952191235059761,Rolling prior probability,not applicable,0.04619565217391304,0.00414259999524802,0.0019881000043824315,,495,0.04242424242424243,rolling_5y
3,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.22618934848673425,0.6452211255403911,0.4738197332323656,0.0,0.4738197332323656,0.4738197332323656,0.3253516288429022,1.0,0.0,Choquistic 1-additive,balanced,0.04632598201553461,0.29171030002180487,0.3540224999887869,12.0,493,0.06288032454361055,rolling_5y
3,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.013059999968390912,,,0.0,0.0,0.0,0.0036698333371803856,0.06229624623999673,0.060382853630397804,0.0,0.060382853630397804,0.060382853630397804,0.06455075151835397,0.184,0.0,Choquistic 1-additive,balanced,0.04632598201553461,0.29171030002180487,0.3540224999887869,12.0,493,0.06288032454361055,rolling_5y
3,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.004179200536226214,0.0660017427175431,0.06381332951512814,0.0,0.06381332951512814,0.06381332951512814,0.04950003414005819,0.948,0.0,Choquistic 1-additive,unweighted,0.054955001812195,0.2613186000380665,0.28386099997442216,12.0,493,0.06288032454361055,rolling_5y
3,Choquistic 1-additive [unweighted] [sigmoid],sigmoid,calibration,0.014907599950674921,,,0.0,0.0,0.0,0.003848067655906558,0.06397954282309172,0.061971775858856694,0.0,0.061971775858856694,0.061971775858856694,0.06412867024847561,0.208,0.0,Choquistic 1-additive,unweighted,0.054955001812195,0.2613186000380665,0.28386099997442216,12.0,493,0.06288032454361055,rolling_5y
3,Choquistic 2-additive [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.19931771874936016,0.5907754068118299,0.44444032387361354,0.0,0.44444032387361354,0.44444032387361354,0.9147460289132302,0.0,0.0,Choquistic 2-additive,balanced,0.09614370822559729,0.8835034999647178,1.5666899000061676,57.0,493,0.06288032454361055,rolling_5y
3,Choquistic 2-additive [balanced] [sigmoid],sigmoid,calibration,0.01407520001521334,,,0.0,0.0,0.0,0.0031625540912141774,0.05753366045026466,0.055889193652007674,0.0,0.055889193652007674,0.055889193652007674,0.05954699600396795,0.244,0.0,Choquistic 2-additive,balanced,0.09614370822559729,0.8835034999647178,1.5666899000061676,57.0,493,0.06288032454361055,rolling_5y
3,Choquistic 2-additive [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.003449757771340343,0.05996748711024563,0.05816961658992116,0.0,0.05816961658992116,0.05816961658992116,0.396151439582189,0.0,0.0,Choquistic 2-additive,unweighted,0.10268530990779053,0.8785075999912806,1.5275923000299372,57.0,493,0.06288032454361055,rolling_5y
3,Choquistic 2-additive [unweighted] [sigmoid],sigmoid,calibration,0.014206199964974076,,,0.0,0.0,0.0,0.0032613695144742285,0.0585190104909923,0.05682236482862588,0.0,0.05682236482862588,0.05682236482862588,0.060136854053449255,0.256,0.0,Choquistic 2-additive,unweighted,0.10268530990779053,0.8785075999912806,1.5275923000299372,57.0,493,0.06288032454361055,rolling_5y
3,Choquistic model aggregator [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.8960230288112985,2.9349670570801774,0.9465661342318858,0.0,0.9465661342318858,0.9465661342318858,0.32107702252165954,1.0,0.0,Choquistic model aggregator,balanced,0.2466565276502931,0.0065190999885089695,0.0,15.0,493,0.06288032454361055,rolling_5y
3,Choquistic model aggregator [balanced] [sigmoid],sigmoid,calibration,0.008130600035656244,,,0.0,0.0,0.0,0.012835531372940967,0.12021166173231677,0.11326336695986158,0.0,0.11326336695986158,0.11326336695986158,0.04415672852050299,1.0,0.0,Choquistic model aggregator,balanced,0.2466565276502931,0.0065190999885089695,0.0,15.0,493,0.06288032454361055,rolling_5y
3,Choquistic model aggregator [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.8929724204406172,2.901239889412246,0.944967150590773,0.0,0.944967150590773,0.944967150590773,0.05697081780574943,1.0,0.0,Choquistic model aggregator,unweighted,0.22678202339448264,0.013805199996568263,0.0,15.0,493,0.06288032454361055,rolling_5y
3,Choquistic model aggregator [unweighted] [sigmoid],sigmoid,calibration,0.00764059997163713,,,0.0,0.0,0.0,0.0038918457640487515,0.06441549846233813,0.062384659109000366,0.0,0.062384659109000366,0.062384659109000366,0.06260147865865777,0.0,0.0,Choquistic model aggregator,unweighted,0.22678202339448264,0.013805199996568263,0.0,15.0,493,0.06288032454361055,rolling_5y
3,Gradient boosting [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.004367722192606724,0.03812029902010388,0.035531776777597834,0.0,0.035531776777597834,0.035531776777597834,0.004599561255003286,0.752,0.0,Gradient boosting,balanced,0.061083715614805786,0.6229234999627806,0.0822450999985449,,493,0.06288032454361055,rolling_5y
3,Gradient boosting [balanced] [sigmoid],sigmoid,calibration,0.017520599998533726,,,0.0,0.0,0.0,0.005127121799449233,0.06767839360996393,0.0649422109817346,0.0,0.0649422109817346,0.0649422109817346,0.22866422346866513,0.0,0.0,Gradient boosting,balanced,0.061083715614805786,0.6229234999627806,0.0822450999985449,,493,0.06288032454361055,rolling_5y
3,Gradient boosting [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.0012214352080269838,0.014780878875619796,0.014096663952961306,0.0,0.014096663952961306,0.014096663952961306,0.0019122766035904169,0.708,0.0,Gradient boosting,unweighted,0.06128645157988374,0.6337343999766745,0.06162779999431223,,493,0.06288032454361055,rolling_5y
3,Gradient boosting [unweighted] [sigmoid],sigmoid,calibration,0.01795410003978759,,,0.0,0.0,0.0,0.004455582146093054,0.058708188742463745,0.056298982620194046,0.0,0.056298982620194046,0.056298982620194046,0.15052041265903496,0.032,0.0,Gradient boosting,unweighted,0.06128645157988374,0.6337343999766745,0.06162779999431223,,493,0.06288032454361055,rolling_5y
3,Logistic [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9999429445132434,15.462808299859741,0.9999714641664612,0.0,0.9999714641664612,0.9999714641664612,0.05008195118949092,1.0,0.0,Logistic,balanced,0.14282638005963097,0.008284299983642995,0.007055800000671297,11.0,493,0.06288032454361055,rolling_5y
3,Logistic [balanced] [sigmoid],sigmoid,calibration,0.011239900020882487,,,0.0,0.0,0.0,0.012857070690657191,0.11953001151436111,0.11255643873326487,0.0,0.11255643873326487,0.11255643873326487,0.054432893438905776,1.0,0.0,Logistic,balanced,0.14282638005963097,0.008284299983642995,0.007055800000671297,11.0,493,0.06288032454361055,rolling_5y
3,Logistic [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9992724085270475,12.590408304527834,0.9996350297182067,0.0,0.9996350297182067,0.9996350297182067,0.0198622506951669,1.0,0.0,Logistic,unweighted,0.33762095642934087,0.00874590000603348,0.007822100014891475,11.0,493,0.06288032454361055,rolling_5y
3,Logistic [unweighted] [sigmoid],sigmoid,calibration,0.011130400002002716,,,0.0,0.0,0.0,0.01177169868951637,0.11418615401019569,0.10782667395631593,0.0,0.10782667395631593,0.10782667395631593,0.05476745063817597,1.0,0.0,Logistic,unweighted,0.33762095642934087,0.00874590000603348,0.007822100014891475,11.0,493,0.06288032454361055,rolling_5y
3,Logistic oriented [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9999429445132434,15.462808299859741,0.9999714641664612,0.0,0.9999714641664612,0.9999714641664612,0.05008195118949092,1.0,0.0,Logistic oriented,balanced,0.14282638005963097,0.010527700011152774,0.008095299999695271,11.0,493,0.06288032454361055,rolling_5y
3,Logistic oriented [balanced] [sigmoid],sigmoid,calibration,0.013807299954351038,,,0.0,0.0,0.0,0.012857070690657191,0.11953001151436111,0.11255643873326487,0.0,0.11255643873326487,0.11255643873326487,0.054432893438905776,1.0,0.0,Logistic oriented,balanced,0.14282638005963097,0.010527700011152774,0.008095299999695271,11.0,493,0.06288032454361055,rolling_5y
3,Logistic oriented [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9992724085270475,12.590408304527834,0.9996350297182067,0.0,0.9996350297182067,0.9996350297182067,0.0198622506951669,1.0,0.0,Logistic oriented,unweighted,0.33762095642934087,0.009283099963795394,0.009055799979250878,11.0,493,0.06288032454361055,rolling_5y
3,Logistic oriented [unweighted] [sigmoid],sigmoid,calibration,0.013733399973716587,,,0.0,0.0,0.0,0.01177169868951637,0.11418615401019569,0.10782667395631593,0.0,0.10782667395631593,0.10782667395631593,0.05476745063817597,1.0,0.0,Logistic oriented,unweighted,0.33762095642934087,0.009283099963795394,0.009055799979250878,11.0,493,0.06288032454361055,rolling_5y
3,Penalized logistic [balanced],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9607480981280446,4.334066210572764,0.9800054381687342,0.0,0.9800054381687342,0.9800054381687342,0.37519555900071916,1.0,0.0,Penalized logistic,balanced,0.2466565276502931,0.028796800004784018,0.005275100003927946,11.0,493,0.06288032454361055,rolling_5y
3,Penalized logistic [balanced] [sigmoid],sigmoid,calibration,0.01003950001904741,,,0.0,0.0,0.0,0.01629871247557999,0.13523103749006318,0.126284635243371,0.0,0.126284635243371,0.126284635243371,0.05333012719461229,1.0,0.0,Penalized logistic,balanced,0.2466565276502931,0.028796800004784018,0.005275100003927946,11.0,493,0.06288032454361055,rolling_5y
3,Penalized logistic [unweighted],uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.9591572086421639,5.065861755121165,0.9787437572661773,0.0,0.9787437572661773,0.9787437572661773,0.05496653582550538,1.0,0.0,Penalized logistic,unweighted,0.23820595940837214,0.025348399998620152,0.006001400004606694,11.0,493,0.06288032454361055,rolling_5y
3,Penalized logistic [unweighted] [sigmoid],sigmoid,calibration,0.010379699990153313,,,0.0,0.0,0.0,0.01251271507740787,0.11786422567877791,0.11108600090873483,0.0,0.11108600090873483,0.11108600090873483,0.05489203562461982,1.0,0.0,Penalized logistic,unweighted,0.23820595940837214,0.025348399998620152,0.006001400004606694,11.0,493,0.06288032454361055,rolling_5y
3,Rolling prior probability,uncalibrated,selection validation,0.0,,,0.0,0.0,0.0,0.004615134688090738,0.07035249100299103,0.06793478260869566,0.0,0.06793478260869566,0.06793478260869566,0.01,1.0,0.0,Rolling prior probability,not applicable,0.05390835579514825,0.004404400009661913,0.0025536000030115247,,493,0.06288032454361055,rolling_5y
3,Rolling prior probability [sigmoid],sigmoid,calibration,0.009611999965272844,,,0.0,0.0,0.0,0.003968308928136819,0.06506614304036444,0.06299451506390712,0.0,0.06299451506390712,0.06299451506390712,0.01,1.0,0.0,Rolling prior probability,not applicable,0.05390835579514825,0.004404400009661913,0.0025536000030115247,,493,0.06288032454361055,rolling_5y
4,Choquistic 1-additive [balanced],uncalibrated,selection validation,0.0,0.3886602652034751,0.03665382872368375,0.02,0.1111111111111111,0.03389830508474576,0.16096594837016426,0.5104372487426909,0.3850809641381377,0.03571428571428571,0.349366678423852,0.349366678423852,0.42739817823585197,0.1984126984126984,0.03571428571428571,Choquistic 1-additive,balanced,0.004291845493562232,0.3650589999742806,0.2933694000239484,12.0,491,0.06109979633401222,rolling_5y
4,Choquistic 1-additive [balanced] [sigmoid],sigmoid,calibration,0.012680899992119521,0.3886602652034751,0.03665382872368375,0.038461538461538464,0.1111111111111111,0.05714285714285714,0.034849427727637605,0.15839798683263534,0.05206044963801362,0.03571428571428571,0.01634616392372791,0.01634616392372791,0.058636327033147376,0.10317460317460317,0.03571428571428571,Choquistic 1-additive,balanced,0.004291845493562232,0.3650589999742806,0.2933694000239484,12.0,491,0.06109979633401222,rolling_5y
4,Choquistic 1-additive [unweighted],uncalibrated,selection validation,0.0,0.4837677183356196,0.048089248640202656,0.0,0.0,0.0,0.034656896303197016,0.1583692281786317,0.02325387768689601,0.03571428571428571,-0.0124604080273897,0.0124604080273897,0.048670514256502886,0.011904761904761904,0.03571428571428571,Choquistic 1-additive,unweighted,0.006289308176100629,0.41877129999920726,0.3310084999538958,12.0,491,0.06109979633401222,rolling_5y
