,Shapley importance
market_loss_1d,0.43095027544842235
lagged_portfolio_loss_1d,0.38804240476911067
realized_volatility_20d,0.09972955844009952
term_spread_10y_2y_pct,0.04493048919028467
liquidity_stress_20d,0.030399675814521666
negative_momentum_21d,0.0013893006104870604
baa_credit_spread_pct,0.0013021848022000404
average_equity_correlation_60d,0.0012816854305632195
drawdown_severity,0.001136025507859552
vix,0.0008383999864513729
